Name,X,Y,S1,S2,S3,S4,Cluster
82A-11,326907.12,4.40670723e6,0.07820837760708595,0.21214688434597642,0.8401729334343052,0.40294754427913826,D
82A-11-RD1,326907.12,4.40670723e6,0.07820837760708595,0.21214688434597642,0.8401729334343052,0.40294754427913826,D
82A-11-RD2,326907.12,4.40670723e6,0.07820837760708595,0.21214688434597642,0.8401729334343052,0.40294754427913826,D
82A-11-RD3,326907.12,4.40670723e6,0.07820837760708595,0.21214688434597642,0.8401729334343052,0.40294754427913826,D
88-11,326889.0,4.40544507e6,0.4584069409673772,0.5525549732140702,0.951754473157333,0.3327714916473713,D
B1,327745.53,4.40596877e6,0.5314667311513437,0.45941966045867577,0.5610703786856723,0.40984566667528466,C
B2,327721.65,4.40609786e6,2.5768108317123044e-6,2.395311100045621e-16,0.06433290826326986,0.09695962319112834,A
B3,327738.97,4.40619405e6,0.18476652719272596,0.130262025884996,0.1633336570669926,0.2210905721344985,A
B4,327778.14,4.40639034e6,0.3031297274680176,0.2807887421275408,0.1143726438528211,0.28784449074761426,B
B5,327713.81,4.40629808e6,0.45024527934265524,0.4312391045338719,0.4081149468562555,0.626635756615416,A
B5A,327754.04,4.40637455e6,0.525883618587896,0.4292934106971119,0.2266543223185263,0.3999753648518671,B
B6,327848.36,4.40636567e6,0.3800039369529381,0.24825991513922954,0.16839938940646038,0.22363949800486355,B
B7,327784.51,4.40629935e6,0.2329866555583546,0.14909256782382213,0.027785841645532553,0.09285347403167038,B
B8,327603.56,4.40643766e6,0.417405159656277,0.3938252499839553,0.36667186078778,1.0,A
BCH-1,328398.2,4.40887416e6,0.34275899367007007,0.6074900027585857,0.32008037555133156,0.46548767034405814,B
BCH-2,327732.14,4.40800628e6,0.5213498318906653,0.670465570401241,0.41356080059164446,0.7589278420930737,A
BCH-3,327126.74,4.40600409e6,0.46553634626888096,0.8985754359483921,0.7189086920210198,0.4497128339723305,C
EE-1,327575.0,4.40640489e6,0.40735949327013365,0.379355397203968,0.36789635724575076,0.9912521033172257,A
MG-1(SP-1),328194.09,4.4071925e6,0.6823829085561487,0.6377912601847071,0.681695874368212,0.890270064243459,A
MG-2(SP-2),328128.08,4.4076273e6,0.4894834357153919,0.6146264381187423,0.6233084509791161,0.7915533557403854,A
MGI-1,327853.91,4.40678619e6,0.2071010541221589,0.175924638395141,0.06595869138669447,0.28937720347530044,A
MGI-2,327994.35,4.40709171e6,0.32006710389710036,0.28316009184419966,0.040549138464557107,0.1960819825259721,B
