Name,X,Y,S1,S2,S3,S4,Cluster
B5,327713.81,4.40629808e6,0.40846521905755356,0.23861660334638046,0.5197213683554579,1.8020556206331555e-16,C
B5A,327754.04,4.40637455e6,0.5033166993595605,0.4700337204987907,0.21687462511097866,2.1520635130116008e-6,A
B6,327848.36,4.40636567e6,3.1728634108827577e-16,0.8098538595418708,0.4506524833101126,3.228063928356091e-7,A
B7,327784.51,4.40629935e6,0.0005329832350630043,0.8781972342243345,0.45910716939724855,0.0007135628591991705,A
B8,327603.56,4.40643766e6,0.36253222255508494,0.5929808849414206,3.588175795589553e-16,1.8020556206331555e-16,A
BCH-1,328398.2,4.40887416e6,0.2959367150612051,2.7012203105713275e-16,0.3245753113387431,0.3108843101584066,B
BCH-2,327732.14,4.40800628e6,3.1728634108827577e-16,0.5172872815300529,3.588175795589553e-16,0.31946928452450607,B
BCH-3,327126.74,4.40600409e6,3.1728634108827577e-16,2.7012203105713275e-16,0.44177585688620696,0.4991287766864603,B
EE-1,327575.0,4.40640489e6,0.3269269635260112,0.6106780264069721,3.588175795589553e-16,1.8020556206331555e-16,A
MG-1(SP-1),328194.09,4.4071925e6,3.1728634108827577e-16,0.7750574123446072,0.4619644748363126,1.8020556206331555e-16,A
MG-2(SP-2),328128.08,4.4076273e6,0.44097080171394537,0.44820114808592015,0.27513542680624187,1.8020556206331555e-16,A
MGI-1,327853.91,4.40678619e6,0.6521727145844795,0.5690670197254277,0.002931098766632496,0.0051938950503135324,A
MGI-2,327994.35,4.40709171e6,8.692476920199581e-5,0.9144976767574421,0.6037369336809932,0.0001951139534641296,A
