56A-1,327859.51,4.40755578e6,0.0477720842434438,4.386875699732699e-16,0.5676564613528001,0.48982656091447474,3.884100813963969e-16,0.5375466647258702,B
56B-1,327891.35,4.40745289e6,3.445922162164604e-16,0.10308147936450526,0.0043232155384152,1.0,3.884100813963969e-16,3.802396537382638e-16,D
57-1,327931.46,4.40741438e6,3.445922162164604e-16,0.6259992233878174,0.35559829097349877,0.510892023954105,3.884100813963969e-16,3.802396537382638e-16,D
64-1,328156.6,4.40795433e6,0.2947826719138499,0.6860615812801103,4.3587508407888656e-16,2.2315914480275343e-16,0.4535986324316597,3.802396537382638e-16,C
68A-1,328229.72,4.40707921e6,3.445922162164604e-16,0.42301899311350155,0.3918249125021453,2.2315914480275343e-16,0.9894988571147053,3.802396537382638e-16,A
68B-1,328065.7,4.40706164e6,3.445922162164604e-16,0.5796459277705238,0.5606467964293194,2.2315914480275343e-16,0.7456621323850339,0.21324953335548388,A
77-1,328214.13,4.40718169e6,0.23249413075842318,0.3101707823331837,4.3587508407888656e-16,0.25355129556853323,0.6683787888483919,0.11492504752171392,A
81-1,328567.28,4.40851194e6,2.47923793040314e-7,0.8923528466200081,0.2321938288770606,1.9642186305298937e-10,3.884100813963969e-16,3.802396537382638e-16,C
81-11,326859.34,4.4069495e6,3.445922162164604e-16,4.386875699732699e-16,0.7446357558966757,0.29396616430409195,3.884100813963969e-16,3.802396537382638e-16,E
81A-1,328598.76,4.40855648e6,3.445922162164604e-16,0.8983150858136006,0.21188976246754362,1.0615810143959497e-10,3.884100813963969e-16,3.802396537382638e-16,C
81B-1,328528.63,4.40843124e6,0.20674694626811194,0.5836262578357357,3.2700147965987834e-7,0.09166843703235704,3.884100813963969e-16,0.6451579689609557,B
82A-11,326907.12,4.40670723e6,1.0,4.386875699732699e-16,4.3587508407888656e-16,2.2315914480275343e-16,3.884100813963969e-16,3.802396537382638e-16,F
82A-11-RD1,326907.12,4.40670723e6,1.0,4.386875699732699e-16,4.3587508407888656e-16,2.2315914480275343e-16,3.884100813963969e-16,3.802396537382638e-16,F
82A-11-RD2,326907.12,4.40670723e6,1.0,4.386875699732699e-16,4.3587508407888656e-16,2.2315914480275343e-16,3.884100813963969e-16,3.802396537382638e-16,F
82A-11-RD3,326907.12,4.40670723e6,1.0,4.386875699732699e-16,4.3587508407888656e-16,2.2315914480275343e-16,3.884100813963969e-16,3.802396537382638e-16,F
88-11,326889.0,4.40544507e6,0.259830829603113,0.043462523619162315,0.24068537256366657,0.15844104546141516,3.884100813963969e-16,0.352558771915002,B
B1,327745.53,4.40596877e6,3.445922162164604e-16,4.386875699732699e-16,0.33887397354440074,0.5541375221140372,3.884100813963969e-16,3.802396537382638e-16,D
B2,327721.65,4.40609786e6,3.445922162164604e-16,1.0,0.000489030666849467,0.16026681313177513,3.884100813963969e-16,3.802396537382638e-16,C
B3,327738.97,4.40619405e6,3.445922162164604e-16,4.386875699732699e-16,8.15080898949649e-12,0.32372643682980423,0.8486877532802584,3.802396537382638e-16,A
B4,327778.14,4.40639034e6,3.445922162164604e-16,0.5199994429183415,3.435667993791266e-5,0.00016331998537402075,0.9323592414894585,5.481871359976194e-13,A
B5,327713.81,4.40629808e6,0.4890046400651224,0.3378918163243976,4.3587508407888656e-16,2.2315914480275343e-16,0.652121054070586,0.07392008131000834,A
B5A,327754.04,4.40637455e6,5.525459633318098e-16,0.439499733633888,0.10677193694715406,1.2401818512998925e-11,0.8006403658261757,0.25827237323398533,A
B6,327848.36,4.40636567e6,0.4818080371108197,4.386875699732699e-16,4.1854731248850357e-14,0.046137245161372215,0.9444790130476284,3.802396537382638e-16,A
B7,327784.51,4.40629935e6,0.3123861222400965,0.182246236631003,6.306267309950115e-13,2.542469886684836e-5,0.9163486945281267,0.34599661774759405,A
B8,327603.56,4.40643766e6,3.445922162164604e-16,4.386875699732699e-16,4.3587508407888656e-16,0.3688963661435088,0.786730409989697,3.802396537382638e-16,A
BCH-1,328398.2,4.40887416e6,3.445922162164604e-16,0.3539885514110721,0.4079974685498683,2.2315914480275343e-16,3.884100813963969e-16,0.7537201220227927,B
BCH-2,327732.14,4.40800628e6,3.445922162164604e-16,0.393706238499986,0.6959690414373555,2.2315914480275343e-16,0.20663406676950224,0.39092784988637164,B
BCH-3,327126.74,4.40600409e6,3.445922162164604e-16,4.386875699732699e-16,0.7327611326990846,2.2315914480275343e-16,3.884100813963969e-16,1.0,B
EE-1,327575.0,4.40640489e6,3.445922162164604e-16,4.386875699732699e-16,4.3587508407888656e-16,0.3537708787638875,0.7751966127399594,3.802396537382638e-16,A
MG-1(SP-1),328194.09,4.4071925e6,0.1243617677427283,0.23495744206165753,4.3587508407888656e-16,2.2315914480275343e-16,1.0,0.472036615708342,A
MG-2(SP-2),328128.08,4.4076273e6,0.2740656579487504,0.9504771344194884,4.3587508407888656e-16,2.2315914480275343e-16,0.226349437505727,3.802396537382638e-16,C
MGI-1,327853.91,4.40678619e6,3.445922162164604e-16,0.7840797569324839,0.09741972739431204,0.003475602959859153,0.6223819692656647,3.802396537382638e-16,A
MGI-2,327994.35,4.40709171e6,0.23601518095553403,0.4669042078715894,1.6127825455478026e-10,7.120359945333151e-8,0.8158935439363076,0.5687809016561434,A
