Name,X,Y,S1,S2,S3,S4,Cluster
B7,327784.51,4.40629935e6,0.3936419071665779,0.1209250688986998,0.750181423951262,0.002477496896049901,B
B8,327603.56,4.40643766e6,3.5918916309542903e-16,3.8620850662674887e-16,0.7126003974329291,0.2602186405277127,B
BCH-1,328398.2,4.40887416e6,0.3363580119230107,0.3221356003717454,2.606569450584441e-16,0.31548120654348505,A
BCH-2,327732.14,4.40800628e6,3.5918916309542903e-16,5.517341295080248e-6,0.36941218353526956,0.5062521014933165,D
BCH-3,327126.74,4.40600409e6,0.4437978532486267,3.8620850662674887e-16,4.889548929998562e-13,0.49865485736412735,C
EE-1,327575.0,4.40640489e6,3.5918916309542903e-16,3.8620850662674887e-16,0.6723224127402404,0.27191349795828446,B
MG-1(SP-1),328194.09,4.4071925e6,0.3176934571030408,3.8620850662674887e-16,1.0,2.4269740580863233e-16,B
MG-2(SP-2),328128.08,4.4076273e6,0.2559584081008344,0.9106226092451801,0.16356183804056865,2.4269740580863233e-16,A
MGI-1,327853.91,4.40678619e6,3.129434433772287e-5,0.6870937068223747,0.46270133234851885,0.0756871610367625,B
MGI-2,327994.35,4.40709171e6,0.5511684955567319,0.18135798994075672,0.7294691500263524,0.006331518612129185,B
