Name,X,Y,A,B,C,D,E,Signal
2552,-111.88021,40.69411,0.160032,0.25021154,0.0371469,0.05316487,0.061161555,A
2553,-112.40522,39.22079,0.101728864,0.57041854,0.24544156,0.021111015,0.13975823,B
2554,-111.89299,40.65911,0.15598872,0.026507432,0.11568773,0.050385617,0.022840196,A
2555,-112.4005,39.23468,0.101951234,0.5917545,0.23657683,0.021578677,0.13104439,B
2556,-112.87689,37.84248,0.11476501,0.17517339,0.23344433,0.024135113,0.0013263797,A
2557,-111.85327,40.76884,0.1704266,0.30955392,0.06674766,0.039578658,0.024418619,A
2558,-112.55189,38.79858,0.09429711,0.38097256,0.30608922,0.019400826,0.14758018,B
2559,-111.87188,40.718,0.17157514,0.18034281,0.048814222,0.050669964,0.0,A
2560,-111.89882,40.64439,0.15775011,0.1693141,0.03644333,0.053997923,0.0,A
2561,-112.34467,39.39551,0.13092451,0.243306,0.18777323,0.019273553,0.028849466,A
2562,-112.54828,38.81108,0.09223299,0.3767747,0.3303201,0.018786814,0.13879143,B
2563,-111.28778,42.29028,0.017440062,0.22227184,0.29253766,0.04003684,0.031804893,C
2564,-111.88132,40.69439,0.15848713,0.26428658,0.011380141,0.054996017,0.0780979,A
2565,-111.87716,40.70661,0.16237608,0.24181797,0.046033565,0.051162228,0.05593782,A
2566,-112.41272,39.20357,0.09913836,0.53347975,0.27076545,0.020648513,0.15195979,B
2567,-111.88021,40.69856,0.15993261,0.17103563,0.09373733,0.050566576,0.041918132,A
2568,-111.74327,41.07328,0.13225974,0.25391725,0.17593922,0.025124598,0.13837594,A
2569,-111.94975,40.50732,0.15349066,0.14571887,0.15289874,0.040740307,0.08383047,A
2570,-111.87994,40.70022,0.16209196,0.23295762,0.018274784,0.053806894,0.047292195,A
2571,-111.94994,40.50745,0.1521062,0.18773556,0.13198045,0.041012492,0.082981266,A
2572,-112.40466,39.22802,0.102123946,0.58296317,0.2374055,0.021378012,0.14551933,B
2573,-111.95021,40.50689,0.14990506,0.1793034,0.17216097,0.03978953,0.091193706,A
2574,-112.34911,39.38773,0.1396745,0.6463693,0.0,0.02278918,0.0035647715,A
2575,-112.94939,37.63248,0.13191053,0.1430598,0.20637518,0.02033594,0.0,A
2576,-111.8816,40.69772,0.16441678,0.18429598,0.051015105,0.052398156,0.013142406,A
2577,-112.60998,38.63687,0.084804945,0.13352607,0.39429098,0.020059034,0.019641547,B
2578,-111.01132,43.01575,0.16246586,0.21296354,0.13589771,0.0,0.0002209699,A
2579,-111.92855,40.56967,0.15382484,0.21809405,0.065930255,0.04604355,0.07080876,A
2580,-111.89966,40.64967,0.15224405,0.20884158,0.07199475,0.05258741,0.07064113,A
2581,-112.40994,39.21718,0.10190399,0.56195563,0.24730584,0.020745924,0.15428135,B
2582,-111.87994,40.70495,0.16447783,0.19960658,0.048876405,0.052034274,0.02514822,A
2583,-110.94104,43.19937,0.12640506,0.13763809,0.0,0.05589067,0.0,A
2584,-111.90716,40.63217,0.15415207,0.16307467,0.05863358,0.05135062,0.041239135,A
2585,-112.55466,38.80413,0.089733765,0.3994366,0.30550075,0.019743936,0.19087934,B
2586,-111.9241,40.58745,0.14739655,0.27371982,0.04961126,0.049330235,0.15191974,A
2587,-112.56105,38.78941,0.08959475,0.34707525,0.30898637,0.01990427,0.19443052,B
2588,-111.87355,40.72995,0.16390751,0.28284526,0.0212079,0.04945527,0.07818973,A
2589,-112.55939,38.79524,0.089111455,0.34699214,0.30847055,0.019951781,0.20463367,B
2590,-111.89216,40.67995,0.15974489,0.2052776,0.05518894,0.052934047,0.02282102,A
2591,-112.54661,38.83274,0.089619614,0.24758749,0.4078853,0.017698266,0.13764992,B
2592,-112.40411,39.24357,0.10358281,0.60468686,0.2207595,0.021587666,0.153244,B
2593,-111.74382,41.08605,0.13969286,0.0471374,0.24786565,0.023062197,0.027362667,A
2594,-112.03049,40.29828,0.15515593,0.11545261,0.2070755,0.032191448,0.02091619,A
2595,-111.93466,40.56411,0.15904151,0.04135796,0.1374328,0.043093346,0.0,A
2596,-112.86689,37.89331,0.09645795,0.0,0.36704192,0.024130182,0.011865798,B
2597,-112.55244,38.8183,0.09833655,0.36382782,0.24489544,0.020081095,0.15001017,B
2598,-111.91209,40.62819,0.14902462,0.19752724,0.05997899,0.050376467,0.0605198,A
2599,-112.54828,38.83135,0.09219366,0.39947826,0.31634164,0.01908003,0.16141778,B
2600,-111.01105,43.02964,0.13394368,0.57408553,0.0,0.015067765,2.7128047e-7,A
2601,-111.7391,41.10217,0.1378534,0.15963729,0.20530948,0.024181724,0.010464081,A
2602,-112.87661,37.86692,0.098374754,0.0,0.3524985,0.023389082,0.013584547,B
2603,-111.91271,40.62828,0.15095845,0.23830968,0.048417293,0.05173784,0.07627732,A
2604,-112.04355,40.26662,0.15707913,0.3710517,0.025766062,0.035626117,0.0,A
2605,-111.88771,40.69772,0.16553362,0.2880716,5.6125227e-6,0.05419246,0.0029747523,A
2606,-111.88744,40.69967,0.1665245,0.2859557,0.00018034653,0.0540232,0.0,A
2607,-112.54244,38.85191,0.09020011,0.43490943,0.28151035,0.020089846,0.22330545,E
2608,-111.8816,40.71606,0.1623348,0.21737519,0.073522925,0.049529593,0.05055745,A
2609,-112.04355,40.26856,0.1472055,0.18559818,0.2118901,0.03124204,0.01800173,A
2610,-111.01271,43.02909,0.1339984,0.5746405,0.0,0.015009014,3.0237513e-7,A
2611,-112.80998,38.06997,0.099591516,0.1839906,0.35428575,0.025237689,0.013976963,B
2612,-113.578,35.71388,0.18767755,0.23592052,0.17231423,1.773686e-6,0.003342465,A
2613,-111.92105,40.60939,0.14493911,0.37181902,0.0,0.052424315,0.12150401,A
2614,-111.8741,40.73911,0.15358144,0.3497392,0.0,0.049950294,0.21336776,A
2615,-111.9016,40.66356,0.1611217,0.2302074,0.018509235,0.054722093,0.0,A
2616,-111.91105,40.63828,0.1529303,0.18021698,0.092578225,0.050945505,0.034904364,A
2617,-111.88077,40.72195,0.16705155,0.24159373,0.030354736,0.05026035,0.04979208,A
2618,-112.34244,39.4319,0.1248207,0.27025256,0.19955078,0.019954009,0.107712425,A
2619,-111.8991,40.67328,0.16090551,0.26550746,0.00035119153,0.055772007,0.018744394,A
2620,-111.93966,40.56189,0.1588308,0.0392335,0.13965823,0.04270205,0.0,A
2621,-111.93549,40.57356,0.14963819,0.34127995,0.034389243,0.04779005,0.11527312,A
2622,-111.95521,40.51912,0.14908817,0.29663923,0.05749603,0.044811707,0.14653409,A
2623,-112.88133,37.86414,0.10243114,0.19955404,0.26979905,0.024204047,0.01871925,B
2624,-111.90741,40.65356,0.1500166,0.14380804,0.08301396,0.050791733,0.022728888,A
2625,-112.31383,39.5169,0.13756792,0.531819,0.0,0.023407705,0.0,A
2626,-111.89438,40.68967,0.16387896,0.1777524,0.057399895,0.05244959,0.007740151,A
2627,-111.92382,40.60884,0.14581542,0.28975898,0.06865691,0.050562877,0.12784366,A
2628,-111.90382,40.66439,0.15663162,0.16276702,0.068276584,0.05226171,0.015757332,A
2629,-112.31411,39.51717,0.13756451,0.53161997,0.0,0.02340621,0.0,A
2630,-111.40854,42.00243,0.068080634,0.1821057,0.3378649,0.031215934,0.0,B
2631,-111.9191,40.62245,0.15859929,0.15515585,0.058628317,0.050849244,0.0,A
2632,-112.03772,40.29523,0.15865716,0.37090743,0.024814898,0.03659301,0.0,A
2633,-112.87189,37.89747,0.09375983,0.0,0.3696845,0.024385042,0.03956193,B
2634,-111.8866,40.71467,0.16388507,0.25368544,0.04475059,0.050202023,0.036981024,A
2635,-112.32048,39.50275,0.14132859,0.18481264,0.15040678,0.020519998,0.022094166,A
2636,-111.8891,40.70856,0.1655151,0.23816985,0.019508293,0.05202952,0.027669577,A
2637,-112.3205,39.50273,0.14090496,0.18307978,0.15038028,0.020541184,0.025396379,A
2638,-111.92938,40.59773,0.14594382,0.34073964,0.030606614,0.05074988,0.1461746,A
2639,-111.03577,42.98187,0.16821456,0.2155848,0.032654278,0.029149735,0.0068389936,A
2640,-112.88578,37.85747,0.10996497,0.00045258904,0.30001575,0.02281819,0.0059847366,B
2641,-111.8841,40.72272,0.16514362,0.16951899,0.10057276,0.046306096,0.03902184,A
2642,-111.92966,40.59773,0.09628005,0.55082774,0.0,0.05532642,0.5392763,E
2643,-112.88411,37.86303,0.10665209,0.18091641,0.2535854,0.025025181,0.0028328067,B
2644,-110.97354,43.14381,0.12579328,0.1493173,0.0,0.060256157,0.0,A
2645,-111.88966,40.70911,0.16721423,0.16219388,0.07745966,0.050015803,0.006756664,A
2646,-111.38933,42.06111,0.0500153,0.19396035,0.3643663,0.03269677,0.0072090365,B
2647,-111.96646,40.5011,0.14803167,0.2630756,0.15587136,0.03898343,0.05830965,A
2648,-111.91216,40.65106,0.157916,0.09956659,0.055367336,0.05277679,0.038791053,A
2649,-112.87578,37.89359,0.095751226,0.0,0.3616888,0.024060663,0.033631384,B
2650,-111.03855,42.98187,0.12554273,0.5230193,0.0,0.030678565,0.0,A
2651,-111.75271,41.08994,0.14107582,0.123221174,0.19869326,0.024829384,0.05547723,A
2652,-112.57968,38.76747,0.09174401,0.37742144,0.208751,0.02256645,0.2232707,E
2653,-111.0391,42.98242,0.1702062,0.2181863,0.02831021,0.029417235,0.008712041,A
2654,-111.87701,40.75186,0.1647107,0.26757324,0.10613293,0.040720362,0.035454147,A
2655,-112.88633,37.86775,0.09910688,0.0,0.34924453,0.023297647,0.0115555,B
2656,-111.93771,40.588,0.1480744,0.29842874,0.038995642,0.049782474,0.12693171,A
2657,-112.46133,39.11385,0.08819669,0.20206237,0.4152953,0.018472977,0.15238607,B
2658,-112.88578,37.87164,0.0975855,0.0,0.35597938,0.0233713,0.014630663,B
2659,-111.9091,40.66745,0.15996136,0.16567037,0.054276418,0.05311458,0.022087691,A
2660,-111.04077,42.98409,0.17060624,0.21494225,0.035923027,0.029395131,0.0019632357,A
2661,-112.88578,37.87497,0.09764481,0.0,0.35547987,0.02337036,0.017165434,B
2662,-112.8355,38.02525,0.10019906,0.16557534,0.3580936,0.025321722,0.010973189,B
2663,-111.74827,41.11133,0.12830628,0.24647936,0.13521051,0.028105527,0.19771196,A
2664,-111.04216,42.98214,0.1256113,0.5229668,0.0,0.03065169,0.0,A
2665,-111.87938,40.75384,0.17027129,0.24931628,0.07795179,0.041107483,0.031057311,A
2666,-111.04382,42.97853,0.17792763,0.22379592,0.017214136,0.029032044,0.009729545,A
2667,-111.89355,40.71578,0.1695042,0.27671036,0.015970584,0.051162157,0.0,A
2668,-111.93244,40.60967,0.15396573,0.2247061,0.06780144,0.04833226,0.020050595,A
2669,-111.89382,40.71606,0.16267246,0.15401891,0.12806338,0.047113318,0.018624328,A
2670,-111.8941,40.7155,0.16238795,0.31241208,0.0,0.052582957,0.078444704,A
2671,-111.42437,41.98438,0.07680111,0.14436346,0.2637623,0.033108994,0.0,B
2672,-111.89882,40.70356,0.16838683,0.30413425,1.9443094e-6,0.05285386,0.0,A
2673,-111.8941,40.71717,0.169686,0.2776614,0.016203396,0.05100395,0.0,A
2674,-112.57328,38.80024,0.088271074,0.40113842,0.32125163,0.019571714,0.1748566,B
2675,-111.89327,40.72022,0.16314994,0.21319558,0.06685254,0.048367154,0.052646853,A
2676,-111.00021,43.09548,0.15376061,0.189517,0.10493685,0.0114797475,0.0,A
2677,-112.56078,38.83747,0.090917744,0.4454093,0.29475877,0.019686734,0.18253466,B
2678,-113.1405,37.11526,0.14367548,0.42155558,0.053345367,0.007812983,0.0854741,A
2679,-111.87716,40.76606,0.1756397,0.06416485,0.18539129,0.03545881,0.016540004,A
2680,-112.33161,39.49662,0.13402216,0.35299742,0.11374609,0.020976963,0.078278646,A
2681,-112.35633,39.42745,0.14149699,0.59570074,0.0,0.02200981,0.0054321475,A
2682,-113.14217,37.11359,0.14545944,0.06723247,0.20085141,0.00657674,0.020633271,A
2683,-111.92216,40.64523,0.1473133,0.28597417,0.0,0.055474877,0.13158087,A
2684,-111.92883,40.62689,0.1488421,0.19792336,0.091009445,0.050147064,0.080879696,A
2685,-111.8966,40.71578,0.16896199,0.2753561,0.016480641,0.051264323,0.0039450116,A
2686,-111.90188,40.70217,0.16341257,0.18979175,0.090979435,0.050217897,0.022121988,A
2687,-111.75744,41.09744,0.13926016,0.08523622,0.21515937,0.025097692,0.08696536,A
2688,-111.95077,40.568,0.15769711,0.040219992,0.13769408,0.042820726,0.0,A
2689,-111.89105,40.73356,0.17261541,0.27788755,0.027466927,0.04751463,0.0,A
2690,-111.92271,40.648,0.14988768,0.31421936,0.022521539,0.054598927,0.115328796,A
2691,-111.6991,41.25966,0.13143441,0.18540582,0.14223208,0.02415123,0.0061949957,A
2692,-112.5605,38.84858,0.086958356,0.21612765,0.4217324,0.017693816,0.15383667,B
2693,-111.01077,43.07798,0.16148181,0.19021747,0.09549279,0.009683937,0.0,A
2694,-111.97188,40.51495,0.15179011,0.22407313,0.08606248,0.04257095,0.09363308,A
2695,-111.9766,40.50217,0.14818083,0.28084695,0.105178416,0.041861523,0.13217142,A
2696,-111.01105,43.07881,0.1608922,0.19107702,0.102035835,0.008462254,0.0,A
2697,-111.9116,40.68245,0.16243577,0.1517798,0.039494872,0.052863106,0.014719114,A
2698,-111.71466,41.22078,0.13579744,0.1791593,0.14428419,0.025284182,0.0,A
2699,-112.89078,37.88247,0.09962047,0.0,0.3458481,0.023262503,0.020455573,B
2700,-111.97633,40.50578,0.15285245,0.23667596,0.12621245,0.039669566,0.033384446,A
2701,-111.91846,40.66565,0.15806422,0.2426196,0.048111573,0.052418962,0.024962988,A
2702,-112.31494,39.55745,0.132126,0.35296282,0.08737441,0.022947643,0.12432335,A
2703,-111.89466,40.73161,0.17057791,0.29154763,0.019517425,0.048400898,0.020744724,A
2704,-111.9041,40.70634,0.16497284,0.16990973,0.087278426,0.049361322,0.018577443,A
2705,-111.90397,40.70683,0.16166171,0.1754316,0.11436518,0.047785513,0.0042263637,A
2706,-111.90216,40.71217,0.1626402,0.25153825,0.037986986,0.051406093,0.07775063,A
2707,-111.89966,40.71911,0.16976413,0.1795142,0.051883284,0.04911989,0.010950953,A
2708,-112.32994,39.51717,0.13360195,0.37131718,0.10474174,0.0218851,0.09272028,A
2709,-111.90744,40.69939,0.16517459,0.17072727,0.068051286,0.050408103,0.0038064446,A
2710,-111.97633,40.50967,0.14714982,0.19250269,0.08936829,0.042120032,0.04628397,A
2711,-111.90521,40.70578,0.16567245,0.15263435,0.08617147,0.050435077,0.037076335,A
2712,-112.3255,39.53162,0.13262527,0.37782127,0.098798916,0.022165904,0.11422247,A
2713,-111.9766,40.50995,0.15891376,0.05462942,0.1558442,0.03892808,0.0,A
2714,-111.90327,40.71245,0.16240394,0.24707186,0.078527294,0.04789878,0.0367134,A
2715,-111.91355,40.68439,0.161637,0.2531998,0.013502265,0.053962268,0.033470225,A
2716,-112.89439,37.87886,0.10218722,0.114895076,0.29913938,0.024764506,0.0,B
2717,-111.90355,40.713,0.16931559,0.2566241,0.02537261,0.050729457,0.0,A
2718,-111.91951,40.67058,0.092907354,0.5824249,0.0,0.05963415,0.5672516,E
2719,-112.908,37.83998,0.11576208,0.018784354,0.2628558,0.022189606,0.004274443,B
2720,-111.91077,40.69495,0.1491929,0.25479466,0.0,0.05496089,0.18774788,A
2721,-111.9216,40.66522,0.15580314,0.28950042,0.048119616,0.052792795,0.04315283,A
2722,-111.9791,40.50773,0.1495479,0.15489161,0.18880838,0.03901617,0.07528562,A
2723,-111.38046,42.12623,0.0035446791,0.2881772,0.4087181,0.043420017,0.09076309,C
2724,-111.88105,40.77939,0.16555922,0.38376978,0.023288604,0.038054936,0.17755592,A
2725,-111.9441,40.60661,0.147868,0.21929035,0.09709798,0.04732229,0.08185259,A
2726,-113.09606,37.28054,0.06399586,0.10455782,0.57936305,0.011484259,0.0,C
2727,-111.97605,40.52134,0.15026325,0.18837048,0.13630429,0.040193096,0.05776829,A
2728,-112.21356,39.85939,0.14945707,0.043469623,0.22146468,0.023248417,0.059810128,A
2729,-111.98577,40.49689,0.15494302,0.23865342,0.07548803,0.04121123,0.053145267,A
2730,-111.0266,43.05853,0.1587291,0.17495698,0.097936146,0.008059913,0.0,A
2731,-111.88588,40.77412,0.1712658,0.23766024,0.11540045,0.03469376,0.020136755,A
2732,-112.77522,38.2458,0.08641249,0.0012400942,0.48282585,0.023261493,0.018455641,B
2733,-111.9866,40.49828,0.14829642,0.26988336,0.10673855,0.04100517,0.12098862,A
2734,-112.90828,37.85331,0.114635415,0.01606532,0.266641,0.022717597,0.01224102,B
2735,-111.95271,40.59245,0.14926012,0.23171347,0.09229218,0.04561771,0.0598758,A
2736,-111.97188,40.54023,0.15105745,0.102803245,0.17624253,0.039442405,0.022745758,A
2737,-111.9878,40.49778,0.14531055,0.1919822,0.19582869,0.037877116,0.04881063,A
2738,-111.02577,43.06548,0.15988894,0.2079833,0.13706295,1.6953396e-7,0.00012259366,A
2739,-111.01688,43.08853,0.16548046,0.19941747,0.16792889,0.0,0.0,A
2740,-111.9066,40.72217,0.16919045,0.20387368,0.069767684,0.04786802,0.023019802,A
2741,-112.53883,38.94163,0.08836391,0.39721575,0.30656555,0.01970529,0.19677259,B
2742,-111.96883,40.55189,0.15015344,0.3139192,0.06586822,0.044057213,0.088638306,A
2743,-111.71021,41.25939,0.1319283,0.18600601,0.15258619,0.024456928,0.011768302,A
2744,-111.89021,40.76883,0.17202534,0.22479919,0.11050833,0.03679923,0.055903666,A
2745,-111.98577,40.50745,0.15808308,0.06269686,0.15392143,0.03848194,0.0,A
2746,-111.96688,40.55995,0.14897609,0.341434,0.07319945,0.04387212,0.06690044,A
2747,-111.95604,40.59003,0.14207584,0.18316342,0.08751125,0.048331793,0.22310904,A
2748,-111.91981,40.69009,0.15599824,0.050597664,0.11070049,0.049144022,0.04133371,A
2749,-111.92049,40.68884,0.16501856,0.22147061,0.03299287,0.05222575,0.0020207027,A
2750,-111.91716,40.69828,0.14952956,0.36298826,0.0,0.054927558,0.19139534,A
2751,-111.89077,40.77078,0.14566365,0.45887583,0.0,0.041838724,0.36448845,E
2752,-111.01799,43.09103,0.1631224,0.2081528,0.15275235,0.0,0.0,A
2753,-111.71466,41.25244,0.1397227,0.15989085,0.111803256,0.026297627,0.0,A
2754,-111.92137,40.68855,0.16392376,0.15981668,0.064370826,0.051034875,0.0459712,A
2755,-112.06272,40.29828,0.15058638,0.1665247,0.18770935,0.032088432,0.0006828576,A
2756,-112.04022,40.36162,0.1561364,0.18929678,0.11340632,0.037582807,0.028458633,A
2757,-111.98605,40.51245,0.1576187,0.057690766,0.15515304,0.038605873,0.0,A
2758,-111.96688,40.56578,0.14848371,0.27141806,0.107209586,0.042601243,0.05032108,A
2759,-111.9091,40.72495,0.1716283,0.3194179,0.0,0.049578484,0.006535208,A
2760,-111.99077,40.50023,0.14906694,0.24049774,0.12931211,0.039703153,0.076888055,A
2761,-112.06272,40.30162,0.14981346,0.18620095,0.17535338,0.032567255,0.016032001,A
2762,-111.91771,40.70411,0.15012784,0.38600758,0.0,0.054067034,0.20151587,A
2763,-111.31271,42.33132,0.02717789,0.23442616,0.20069717,0.04400429,0.0,B
2764,-112.76161,38.30525,0.084505245,0.25905913,0.3522565,0.026570603,0.11716226,B
2765,-112.06244,40.30495,0.14776458,0.22442198,0.15881206,0.033633217,0.035557006,A
2766,-112.35689,39.4769,0.14075707,0.5397772,0.0,0.022667557,2.6977836e-5,A
2767,-112.56078,38.89219,0.09078176,0.41489857,0.30501747,0.019368472,0.1721848,B
2768,-111.92855,40.67661,0.16563264,0.2693836,0.01316363,0.052713096,0.00072246307,A
2769,-111.90549,40.74022,0.17305239,0.113065384,0.14309382,0.04210781,0.016030047,A
2770,-112.91717,37.84609,0.11528509,0.019834496,0.2630184,0.022342583,0.008493925,B
2771,-111.96855,40.568,0.14874874,0.37043026,0.063668236,0.044949654,0.083364055,A
2772,-111.93855,40.65078,0.14914425,0.30101144,0.03353451,0.053493,0.13178569,A
2773,-111.96466,40.57911,0.14860877,0.31602153,0.06298259,0.0459853,0.08226304,A
2774,-111.31511,42.32875,0.03129869,0.23033074,0.18358408,0.04426591,0.0,B
2775,-111.90633,40.74022,0.16853026,0.29946357,0.023342965,0.046171475,0.07678001,A
2776,-111.96688,40.57356,0.14746752,0.39633694,0.035792228,0.047147375,0.11507143,A
2777,-111.95827,40.59967,0.14937036,0.20544057,0.08861742,0.04648021,0.08292155,A
2778,-111.90716,40.74106,0.16525793,0.21736272,0.1264296,0.042698245,0.1014037,A
2779,-111.92133,40.703,0.15689422,0.3338397,0.0,0.053205594,0.114490815,A
2780,-112.77772,38.26691,0.0868262,0.2625739,0.31696656,0.027013682,0.13917436,B
2781,-111.99244,40.50773,0.15025315,0.12235199,0.12379239,0.040000774,0.093111925,A
2782,-111.98744,40.52162,0.15029863,0.21000831,0.10144611,0.041510466,0.08213861,A
2783,-111.9816,40.53967,0.1495002,0.3137565,0.07227757,0.042894542,0.071104236,A
2784,-111.93688,40.66439,0.1607171,0.16961911,0.056010544,0.05124062,0.013549013,A
2785,-111.9886,40.5219,0.15051123,0.22682777,0.13198647,0.038982052,0.052284703,A
2786,-111.99577,40.50384,0.14718653,0.18930784,0.16531894,0.038835526,0.095483325,A
2787,-112.91939,37.85331,0.10579808,0.18339528,0.22521399,0.024233997,0.1033828,B
2788,-112.788,38.24303,0.08726946,0.1711611,0.42369854,0.023906589,0.030600637,B
2789,-113.16439,37.11859,0.1434932,0.4210061,0.054165456,0.007813365,0.046812072,A
2790,-111.8575,40.88856,0.17606781,0.15025823,0.19184025,0.011707806,0.012565683,A
2791,-112.92078,37.85331,0.11515774,0.022825914,0.25926304,0.022653041,0.016582988,B
2792,-111.92688,40.69828,0.16636765,0.13357593,0.09764748,0.048821934,0.016928934,A
2793,-111.9266,40.69939,0.1673133,0.21990268,0.040067445,0.05065271,0.0,A
2794,-111.73077,41.23466,0.13580833,0.12746519,0.19187886,0.025308698,0.0,A
2795,-111.02327,43.10575,0.15614249,0.11868405,0.20942184,0.0,0.01927886,A
2796,-112.93634,37.81275,0.11532886,0.038285516,0.25808436,0.021799693,0.003409275,B
2797,-111.87049,40.85967,0.18380675,0.20226008,0.16165507,0.012014198,0.01629383,A
2798,-111.94021,40.66828,0.16297987,0.1948086,0.044407375,0.05113959,0.0,A
2799,-111.94047,40.66805,0.15015812,0.2065088,0.07884306,0.051126193,0.09570996,A
2800,-111.72994,41.243,0.1298149,0.18088597,0.15558997,0.025485788,0.041517094,A
2801,-111.92966,40.69884,0.16231789,0.14926861,0.102639295,0.0481896,0.048796143,A
2802,-111.92967,40.69885,0.16004889,0.15707491,0.080359615,0.049792424,0.07974332,A
2803,-111.97744,40.568,0.14860696,0.42036033,0.05347811,0.044801127,0.087711506,A
2804,-111.89994,40.78161,0.1765422,0.24026366,0.09443978,0.032389857,0.055905037,A
2805,-112.93078,37.83498,0.11178185,0.17161326,0.24416977,0.022444263,0.016738158,B
2806,-111.92077,40.72578,0.16775082,0.18393481,0.11270054,0.04512396,0.03307422,A
2807,-111.92077,40.72606,0.16206351,0.18197908,0.09110258,0.046346918,0.14042322,A
2808,-112.36772,39.47662,0.14064029,0.54186255,0.0,0.022927344,0.018271508,A
2809,-111.92521,40.71467,0.16282195,0.3141118,0.0,0.05093929,0.09106185,A
2810,-111.39301,42.14985,0.006613357,0.16422635,0.41288432,0.042628646,0.0,C
2811,-111.72577,41.2605,0.12737069,0.17580487,0.19136715,0.025408782,0.0,A
2812,-111.99299,40.52967,0.14872448,0.26364726,0.101453066,0.04049835,0.05277933,A
2813,-111.9316,40.69967,0.15762757,0.15414333,0.06589851,0.050430454,0.15115222,A
2814,-111.77438,41.13217,0.14824422,0.17023751,0.16479433,0.027028423,0.032767784,A
2815,-111.99188,40.53661,0.14104445,0.15775272,0.20138447,0.039404567,0.05167749,A
2816,-111.97494,40.58384,0.15599883,0.053465534,0.13058312,0.042653598,0.0,A
2817,-111.92564,40.72026,0.1599898,0.1474979,0.09987111,0.0459045,0.026405638,A
2818,-111.90355,40.78133,0.17423815,0.12529485,0.16940227,0.029995287,0.052117378,A
2819,-111.93299,40.70078,0.16546814,0.08698294,0.13506454,0.046138853,0.03505916,A
2820,-111.92633,40.72022,0.16564438,0.11687777,0.10301994,0.04612227,0.07320019,A
2821,-111.90277,40.78625,0.16796513,0.19253823,0.09502397,0.03239557,0.14810756,A
2822,-111.90105,40.79133,0.16584876,0.4070428,0.008286413,0.033337682,0.22005844,A
2823,-111.02993,43.10714,0.15387794,0.2053184,0.12397131,0.004563255,0.0,A
2824,-112.94522,37.80553,0.10062351,0.26499003,0.21729672,0.024300896,0.1656831,B
2825,-111.01132,43.15576,0.16986349,0.17517653,0.0,0.057145346,0.0,A
2826,-111.73744,41.23939,0.13165691,0.21472931,0.16266301,0.02596258,0.02870875,A
2827,-112.00494,40.50995,0.14676861,0.21461588,0.163728,0.03709781,0.04245487,A
2828,-111.77688,41.13744,0.14184211,0.19239013,0.21358784,0.026376054,0.044661853,A
2829,-112.00522,40.51189,0.15564929,0.07483175,0.15050493,0.03777672,0.0,A
2830,-111.91605,40.75772,0.17471537,0.3370665,0.047584455,0.039390773,0.058544856,A
2831,-112.09272,40.26939,0.1534602,0.1912589,0.10969435,0.030657612,0.000675426,A
2832,-112.93495,37.84442,0.11327507,0.14487246,0.26192605,0.022092931,0.0074521485,B
2833,-112.00522,40.51356,0.14023675,0.2065911,0.14974238,0.039291725,0.030037254,A
2834,-113.62939,35.70777,0.10600882,0.23561259,0.32590923,0.0,0.008178357,B
2835,-112.93717,37.84248,0.11157258,0.1615711,0.26242673,0.022211589,0.011455253,B
2836,-112.09661,40.26606,0.15541942,0.3312888,0.051636774,0.03229071,0.0,A
2837,-112.94078,37.83442,0.11692311,0.033316523,0.24973808,0.02176195,0.010630315,A
2838,-111.95744,40.65328,0.14727564,0.2886664,0.052717794,0.051476203,0.16005014,A
2839,-111.94744,40.68467,0.15849943,0.18915443,0.0,0.051946502,0.06356374,A
2840,-111.00966,43.17798,0.016695987,0.18109731,0.17068706,0.0027661682,0.0017471,C
2841,-111.97997,40.59561,0.14477393,0.26080793,0.07703554,0.04657001,0.133081,A
2842,-112.95884,37.78831,0.1160199,0.05679274,0.25613856,0.020762604,0.005160245,B
2843,-111.94907,40.68245,0.14950113,0.1998603,0.13241957,0.047979258,0.0834514,A
2844,-111.9491,40.68245,0.15152195,0.24065195,0.10048447,0.04876113,0.117014654,A
2845,-111.92438,40.75189,0.1551917,0.45245785,0.0,0.043244023,0.2531164,A
2846,-111.87799,40.87911,0.18508746,0.1869798,0.16961658,0.008529759,0.0066446746,A
2847,-112.10133,40.26328,0.15430304,0.19509678,0.102727026,0.030419903,0.003584296,A
2848,-112.09161,40.29134,0.15475364,0.37640896,0.031273514,0.03418626,0.0,A
2849,-112.09133,40.29273,0.15476666,0.37656984,0.031062562,0.03425045,0.0,A
2850,-113.16883,37.15971,0.14143771,0.2484393,0.17022187,0.007929302,0.0039002849,A
2851,-111.91383,40.78439,0.17789702,0.1902807,0.1599357,0.028334878,0.04285349,A
2852,-112.36661,39.52023,0.13654195,0.3030435,0.13058104,0.020757703,0.074654,A
2853,-111.91883,40.77245,0.1697398,0.28072083,0.07189073,0.03452157,0.14634703,A
2854,-111.96883,40.63606,0.14798789,0.2915159,0.06461977,0.049399056,0.10281342,A
2855,-112.54467,39.01441,0.0880521,0.34241223,0.31987524,0.020142818,0.17079276,B
2856,-111.74327,41.25411,0.114050545,0.16267702,0.20603833,0.030491225,0.0,A
2857,-111.01966,43.16409,0.17433853,0.20853502,0.0,0.05256914,0.0,A
2858,-111.94022,40.71939,0.17071545,0.1779351,0.049562845,0.046012573,0.0006280318,A
