Name,X,Y,A,B,C,D,E,F,Signal
1900,-112.62938,38.24442,0.21992698,0.32188043,0.34534216,0.4892665,0.12913008,0.30693552,A
1901,-112.70911,38.00914,0.22904687,0.31036505,0.3402659,0.45757362,0.13446532,0.3265213,A
1902,-112.95077,37.28498,0.31173652,0.433008,0.37927777,0.1311225,0.04046998,0.15153833,B
1903,-111.88592,40.36822,0.3705633,0.27826717,0.4484247,0.22581181,0.21848862,0.33008528,C
1904,-112.41355,38.87497,0.46655694,0.31536996,0.25799695,0.51799136,0.10051808,0.34106708,A
1905,-112.41216,38.87913,0.46719092,0.3143751,0.2576761,0.5189196,0.10051086,0.33968762,A
1906,-111.88461,40.37244,0.36653423,0.27642342,0.44967094,0.2264757,0.2198682,0.3264662,C
1907,-111.88686,40.36772,0.37053388,0.27725065,0.44857812,0.22639881,0.21738978,0.32498282,C
1908,-111.87931,40.38897,0.36018094,0.2738916,0.45289603,0.22668639,0.22446586,0.3342726,C
1909,-112.32438,39.13524,0.55859727,0.2569374,0.22384341,0.5498125,0.106389776,0.3885422,A
1910,-111.88171,40.38353,0.3686407,0.25714737,0.48367333,0.2373318,0.2153866,0.23579012,C
1911,-112.41633,38.87052,0.46537545,0.31708518,0.25829172,0.5169306,0.10053829,0.34358323,A
1912,-111.25437,42.08104,0.47948462,0.04232808,0.16250534,0.26162976,0.13209863,0.4269957,F
1913,-112.42411,38.84802,0.45701605,0.31985134,0.26158673,0.52943176,0.09668145,0.33954838,A
1914,-111.72493,40.8155,0.45480204,0.27653643,0.36257914,0.23341389,0.16026242,0.33785835,C
1915,-110.99799,42.75437,0.44419074,0.2802266,0.2665583,0.11334336,0.05681116,0.26887646,A
1916,-111.8866,40.3722,0.36984742,0.27709347,0.44909248,0.2259496,0.21845214,0.33099464,C
1917,-112.09244,39.79745,0.41716826,0.27453148,0.4007866,0.21873756,0.1264778,0.37370571,C
1918,-112.70744,38.02164,0.23015644,0.3096568,0.33969897,0.4613412,0.13442914,0.31828174,A
1919,-111.74132,40.77384,0.44807115,0.24347785,0.40253145,0.23186484,0.18999642,0.32458284,C
1920,-111.87486,40.40633,0.35662785,0.27096117,0.4568729,0.22608845,0.2275858,0.34942687,C
1921,-110.99826,42.75576,0.44478592,0.27571318,0.26611722,0.11392952,0.05746891,0.26357582,A
1922,-112.42605,38.84802,0.45574653,0.32176012,0.26194713,0.5295894,0.09624607,0.33910516,A
1923,-111.8816,40.38967,0.36238974,0.2742835,0.45287716,0.2260759,0.22335482,0.33947185,C
1924,-112.42272,38.85885,0.45879358,0.31957263,0.25881514,0.5341584,0.09930336,0.338032,A
1925,-111.81271,40.58106,0.41523746,0.20325106,0.471674,0.23138419,0.20157868,0.3370851,C
1926,-110.99965,42.75521,0.44487768,0.27741843,0.26638407,0.11372969,0.05680595,0.26540038,A
1927,-112.70355,38.03831,0.23002163,0.31448427,0.33899665,0.46713012,0.13455111,0.32880336,A
1928,-112.63466,38.24192,0.21827497,0.3211465,0.34591722,0.48659953,0.12921931,0.31232452,A
1929,-112.70383,38.03831,0.21486358,0.30155712,0.3377756,0.45555913,0.13226016,0.41991565,A
1930,-112.34049,39.09941,0.5350674,0.28094316,0.23267522,0.5513419,0.1012278,0.3828901,A
1931,-111.86917,40.42836,0.34931788,0.2564132,0.46691805,0.22520931,0.22622079,0.36981907,C
1932,-111.89277,40.36395,0.38706714,0.2903589,0.44276494,0.22446956,0.21670412,0.33888426,C
1933,-111.88688,40.38051,0.374204,0.25125194,0.48921356,0.2413623,0.21111634,0.19985853,C
1934,-111.81743,40.573,0.4146241,0.22017717,0.4621097,0.23005891,0.19888777,0.35894328,C
1935,-111.89577,40.35695,0.40336755,0.30194455,0.44337127,0.22613788,0.21521457,0.31982344,C
1936,-112.63466,38.24636,0.2170831,0.32329774,0.34608948,0.48608372,0.12932003,0.3198118,A
1937,-112.33911,39.10663,0.54898876,0.27467456,0.24296902,0.56413496,0.10265754,0.2766158,A
1938,-111.8941,40.36245,0.38859576,0.2924685,0.44120273,0.22362903,0.21578364,0.34594962,C
1939,-112.33017,39.13276,0.5571975,0.25546566,0.2476204,0.5578081,0.103065334,0.28948298,A
1940,-112.33022,39.13274,0.5536896,0.25246567,0.24825554,0.5591363,0.10300972,0.2787492,A
1941,-112.43216,38.84052,0.4526597,0.31353638,0.2846893,0.53909814,0.0933132,0.23532392,A
1942,-111.89207,40.37045,0.37506932,0.27710584,0.44755208,0.22551283,0.21611235,0.3335513,C
1943,-112.33522,39.12052,0.55017537,0.26011196,0.24946561,0.5628522,0.10330757,0.26372868,A
1944,-112.70633,38.03831,0.23295446,0.31544054,0.33784884,0.46648383,0.134498,0.33212,A
1945,-111.88957,40.3777,0.37186167,0.27530074,0.44908437,0.22607067,0.21838361,0.33214933,C
1946,-112.40577,38.92052,0.4691868,0.32099947,0.25649676,0.50997996,0.1004848,0.34760225,A
1947,-112.73522,37.95636,0.23782898,0.3053458,0.33798957,0.4379514,0.13429351,0.32424864,A
1948,-112.08328,39.84078,0.4328301,0.28449997,0.40656042,0.23037529,0.12809652,0.2833434,C
1949,-112.41827,38.88552,0.47055194,0.31194237,0.2828313,0.5351114,0.09826914,0.19790435,A
1950,-112.71105,38.02914,0.23274271,0.3133611,0.33835584,0.46176174,0.13445336,0.32684627,A
1951,-111.8966,40.36301,0.39481097,0.29472798,0.4394239,0.22530894,0.21666583,0.33090433,C
1952,-112.40161,38.93469,0.4685055,0.32090387,0.25738358,0.5149983,0.09762949,0.34095183,A
1953,-112.73689,37.95414,0.23806909,0.30653253,0.33733615,0.44027433,0.13434027,0.329645,A
1954,-111.93716,40.2519,0.46206528,0.2925611,0.4061435,0.22820888,0.20662843,0.34562892,C
1955,-112.72272,37.99692,0.23266262,0.3128933,0.33773243,0.45794237,0.13447995,0.34100208,A
1956,-111.90188,40.35078,0.41271242,0.29863867,0.4439778,0.23059268,0.21113446,0.31067985,C
1957,-112.40605,38.92441,0.46771806,0.32167768,0.2567659,0.51006186,0.100472145,0.34327176,A
1958,-112.95133,37.3147,0.3059672,0.43368742,0.36827958,0.13089155,0.043472655,0.1848686,B
1959,-112.63077,38.27358,0.19691338,0.31338403,0.35583624,0.4813821,0.1253645,0.38079473,A
1960,-112.71078,38.03831,0.23444611,0.3162767,0.33740643,0.46360418,0.13447976,0.33415067,A
1961,-112.43688,38.84052,0.43912426,0.310512,0.28932035,0.5363109,0.09233396,0.25370392,A
1962,-112.44049,38.83052,0.44156307,0.32892558,0.2672304,0.52425474,0.09544805,0.32876214,A
1963,-111.90355,40.35273,0.39464673,0.28867587,0.43035322,0.22648065,0.21296981,0.3502264,C
1964,-112.99216,37.19609,0.33038747,0.45496598,0.2780432,0.08179552,0.18293492,0.29506725,B
1965,-112.75161,37.91914,0.23688571,0.30031967,0.33677033,0.4390343,0.13432606,0.32042545,A
1966,-112.11355,39.76606,0.40838057,0.27347866,0.38819233,0.21291609,0.13127568,0.39912236,C
1967,-111.90547,40.34935,0.41744432,0.29981565,0.44206855,0.23131976,0.21045542,0.3036539,C
1968,-111.8878,40.39867,0.37770775,0.26754126,0.4689175,0.2364086,0.22047359,0.25316706,C
1969,-112.41105,38.91969,0.47776285,0.32312977,0.27824786,0.524021,0.09913344,0.20037682,A
1970,-111.90605,40.34884,0.42047286,0.302373,0.4397481,0.23133227,0.21101275,0.3031528,C
1971,-111.90607,40.34885,0.41941085,0.29860398,0.44408292,0.2325235,0.20995532,0.29228386,C
1972,-112.343,39.11663,0.5366319,0.27068874,0.24879402,0.56220245,0.10348457,0.28157946,A
1973,-112.713,38.03831,0.23564772,0.31713137,0.33677217,0.46344554,0.13447474,0.3372847,A
1974,-112.72828,37.99386,0.23335278,0.30759332,0.3380197,0.45530593,0.13433135,0.32056963,A
1975,-111.65632,41.03744,0.32010952,0.2924896,0.3543831,0.2610842,0.112642735,0.3013153,C
1976,-112.36272,39.06218,0.50479263,0.3024838,0.24337573,0.54956716,0.09509946,0.35924158,A
1977,-111.67771,40.97995,0.35584953,0.26424155,0.36370298,0.2596209,0.10489465,0.3376737,C
1978,-112.43549,38.85441,0.4488371,0.33133054,0.26238826,0.5304221,0.09671635,0.33518586,A
1979,-111.90577,40.35495,0.41344768,0.2982384,0.43962225,0.23107067,0.2119374,0.30895334,C
1980,-112.71883,38.02497,0.2359102,0.3123609,0.33701944,0.46145913,0.13431616,0.31960988,A
1981,-112.36327,39.06385,0.5325501,0.30574858,0.26335886,0.57252836,0.09425557,0.17651105,A
1982,-112.73411,37.98081,0.22187832,0.29332933,0.33977827,0.44237584,0.13202624,0.37434924,A
1983,-110.95993,42.88854,0.5123848,0.32229212,0.2438428,0.20316698,0.041586325,0.26053196,A
1984,-111.81438,40.60884,0.43445203,0.19031681,0.47133264,0.24148823,0.23220403,0.22456983,C
1985,-112.42383,38.88997,0.45520717,0.3275139,0.25918388,0.5204486,0.10057209,0.33189043,A
1986,-112.33966,39.13246,0.5431283,0.27527058,0.2268231,0.548875,0.10554694,0.3782401,A
1987,-112.71439,38.03997,0.21765943,0.29743278,0.33970127,0.45312127,0.13066976,0.43126377,A
1988,-111.90437,40.36105,0.41215935,0.29896763,0.44321585,0.22795422,0.21307215,0.3055102,C
1989,-112.43744,38.85191,0.44632742,0.3322205,0.26368797,0.5288949,0.0958401,0.3319621,A
1990,-112.44383,38.83413,0.4412782,0.333994,0.26665628,0.5236794,0.09546908,0.33567727,A
1991,-111.90577,40.35895,0.41818976,0.2995296,0.44624397,0.2300025,0.21193092,0.2858055,C
1992,-110.86576,43.13492,0.255687,0.27791104,0.17626026,0.2098515,0.044954587,0.25616547,A
1993,-112.11994,39.76217,0.40666804,0.27702004,0.379207,0.2104209,0.13259691,0.41900265,C
1994,-112.33355,39.15496,0.55802333,0.26630497,0.21983276,0.54588497,0.11064788,0.39014235,A
1995,-112.6455,38.24886,0.20997553,0.31791243,0.3480617,0.486277,0.12947755,0.30227515,A
1996,-112.11494,39.77745,0.40898,0.2727737,0.39021054,0.21770296,0.13128033,0.3731405,C
1997,-111.90677,40.35995,0.40584445,0.2929255,0.435863,0.22514676,0.2126767,0.33066404,C
1998,-112.75605,37.92303,0.23669131,0.3034562,0.33648965,0.43754095,0.13440476,0.32779837,A
1999,-112.44105,38.84802,0.44338557,0.3342204,0.2647277,0.52886236,0.0954124,0.32945007,A
2000,-110.99743,42.79882,0.48617733,0.2463846,0.261373,0.10791509,0.082289696,0.18729287,C
2001,-111.89597,40.39147,0.37530822,0.2702896,0.44954008,0.22622009,0.2184801,0.33731306,C
2002,-112.11606,39.77662,0.4077529,0.27538952,0.38705638,0.21366882,0.13152686,0.4066988,C
2003,-112.33355,39.15829,0.54770464,0.24805373,0.24231425,0.5532813,0.10731576,0.32779744,A
2004,-111.68493,40.97245,0.43509513,0.38588473,0.23531432,0.2249099,0.12841317,0.65098983,A
2005,-112.95661,37.32443,0.29664794,0.43770146,0.3449471,0.11704083,0.044988666,0.30736953,B
2006,-112.73911,37.97636,0.2200056,0.29269406,0.33416942,0.44083837,0.1329881,0.39765882,A
2007,-112.72272,38.02525,0.21837255,0.29358113,0.34013337,0.44785112,0.1305038,0.41783616,A
2008,-111.82815,40.58074,0.41364694,0.19759788,0.49394217,0.242351,0.20440611,0.24038942,C
2009,-110.99715,42.80159,0.49046108,0.23504221,0.253949,0.10751392,0.09489964,0.18762897,C
2010,-112.41577,38.92469,0.4572671,0.33132356,0.25942734,0.50839746,0.09967032,0.33816743,A
2011,-112.83939,37.67914,0.23351212,0.26563385,0.3637738,0.32465702,0.1067263,0.28176382,C
2012,-112.41605,38.92469,0.45729855,0.33249417,0.25932443,0.5080932,0.09967825,0.3407458,A
2013,-112.64077,38.26969,0.204987,0.3246792,0.34876376,0.48882946,0.12974381,0.30955166,B
2014,-112.44522,38.84052,0.4449445,0.34131685,0.26455304,0.5224821,0.095507935,0.3571695,A
2015,-112.9505,37.34609,0.28476527,0.39642078,0.38373548,0.15370211,0.043230053,0.1616376,B
2016,-112.42133,38.91052,0.47976646,0.34300986,0.26795545,0.5334251,0.10093325,0.21534123,A
2017,-112.42137,38.91056,0.47847816,0.3411908,0.2707126,0.5340599,0.10054897,0.20903559,A
2018,-111.82188,40.60161,0.43594882,0.24976602,0.39962482,0.22059639,0.24797818,0.4113422,C
2019,-111.8973,40.39334,0.37542015,0.27038276,0.44990116,0.22594963,0.21786271,0.34096396,C
2020,-111.89741,40.39331,0.37588856,0.27103797,0.44981542,0.22559357,0.21787634,0.3438942,C
2021,-111.82233,40.60197,0.42417288,0.19111907,0.47594285,0.24287522,0.22895807,0.21120717,C
2022,-110.86881,43.1377,0.25586894,0.27814656,0.17613855,0.20987083,0.044487502,0.2561197,A
2023,-111.88605,40.42606,0.37484127,0.2709287,0.45933518,0.2331154,0.22541618,0.2983715,C
2024,-112.44938,38.83219,0.43499961,0.336384,0.26826146,0.5246469,0.095479704,0.32409725,A
2025,-112.95716,37.3297,0.30342752,0.4189337,0.37089458,0.13127857,0.043448705,0.17849468,B
2026,-111.67688,41.00189,0.33345684,0.28660592,0.32839882,0.24237855,0.114135616,0.49799532,C
2027,-112.35355,39.11024,0.53210557,0.29150245,0.24628492,0.5616354,0.10308293,0.28526682,A
2028,-112.43049,38.88858,0.4516444,0.33448952,0.25966588,0.5181544,0.10061895,0.33808517,A
2029,-112.40966,38.94913,0.45588762,0.33413517,0.26007825,0.51802987,0.09529277,0.33786294,A
2030,-112.40827,38.95413,0.45778894,0.3363286,0.25881782,0.52103484,0.095353924,0.34873646,A
2031,-112.41077,38.94719,0.45585525,0.3344153,0.26007083,0.5167865,0.09529565,0.33904755,A
2032,-112.63439,38.29636,0.19645268,0.33229703,0.35156655,0.49136233,0.12681378,0.31974205,B
2033,-111.67604,41.00717,0.33908638,0.26685634,0.36213627,0.2667726,0.11121203,0.29106486,C
2034,-111.88778,40.42692,0.37726435,0.27042517,0.45938984,0.23361918,0.22510022,0.2941483,C
2035,-111.26276,42.11673,0.49186945,0.031363048,0.13781807,0.24359794,0.14450523,0.59345424,F
2036,-111.26353,42.11493,0.49754208,0.03484367,0.14145783,0.24718174,0.14490385,0.56211746,F
2037,-112.44049,38.86358,0.44487035,0.3380703,0.2615223,0.53133786,0.09851494,0.336014,A
2038,-111.83243,40.58078,0.4031937,0.21557175,0.46184874,0.22976232,0.21341117,0.34955063,C
2039,-112.433,38.88608,0.44862023,0.33370727,0.26039776,0.5191918,0.10061597,0.32929787,A
2040,-112.74189,37.98136,0.2352804,0.30644897,0.3364293,0.44961357,0.13604057,0.31573892,A
2041,-111.88827,40.42689,0.3757551,0.26638544,0.46373117,0.23386933,0.22370328,0.29160455,C
2042,-112.65827,38.22886,0.21326235,0.31535736,0.34687203,0.48141316,0.12959626,0.32541248,A
2043,-110.99826,42.81076,0.47044683,0.2841053,0.26863936,0.10072838,0.04442032,0.26396894,A
2044,-111.85382,40.52384,0.37560812,0.22820199,0.49334913,0.23153193,0.190905,0.35993668,C
2045,-111.26476,42.11473,0.48977673,0.033849917,0.14055054,0.23931567,0.14558387,0.58378094,F
2046,-111.81528,40.63061,0.44069248,0.19461586,0.45169497,0.24210325,0.25567982,0.20005289,C
2047,-112.43077,38.89552,0.4497963,0.33619204,0.2595728,0.5193131,0.10062567,0.33560616,A
2048,-111.85521,40.52134,0.3933387,0.22873923,0.5061832,0.2469907,0.19080643,0.22836198,C
2049,-112.45077,38.83913,0.43508598,0.33895785,0.2674161,0.5253525,0.09547347,0.32452178,A
2050,-111.81466,40.63439,0.42554414,0.19742516,0.42778754,0.22633941,0.2603461,0.33528426,C
2051,-112.45133,38.83969,0.43479198,0.34058955,0.26744473,0.52519834,0.09548064,0.32638258,A
2052,-110.9841,42.8527,0.53413886,0.21345843,0.2234237,0.105058104,0.15284865,0.19253874,C
2053,-112.418,38.93608,0.45226958,0.3365609,0.26112023,0.51006645,0.096446775,0.33646312,A
2054,-112.74216,37.98747,0.2354701,0.3060063,0.33560035,0.45320374,0.1368843,0.31311038,A
2055,-112.63939,38.2933,0.19607465,0.33029342,0.35083726,0.49135736,0.12875587,0.3160723,B
2056,-112.648,38.26803,0.19122736,0.30126694,0.36460742,0.48350903,0.12515798,0.3291924,A
2057,-112.46438,38.80441,0.4190372,0.34039164,0.27482837,0.5172494,0.09566349,0.3233517,A
2058,-112.45466,38.83302,0.43163168,0.3405123,0.26879779,0.5235275,0.09551097,0.3247302,A
2059,-112.0355,40.02662,0.4343724,0.28091368,0.39184377,0.20490535,0.1684111,0.38805914,C
2060,-111.83077,40.59523,0.41596708,0.19701366,0.48269638,0.24212985,0.22430752,0.2255026,C
2061,-112.40966,38.96441,0.44908777,0.3188819,0.29024246,0.5414386,0.091873966,0.21524595,A
2062,-112.64939,38.26664,0.19172846,0.302385,0.36326292,0.48273724,0.12539414,0.33407006,A
2063,-112.42522,38.92052,0.44962075,0.34204638,0.25878802,0.51859266,0.10067389,0.34634134,A
2064,-111.00938,42.79215,0.45718497,0.28504488,0.26676297,0.11628612,0.052187867,0.26769364,A
2065,-112.71908,38.06137,0.22566687,0.30692914,0.33503768,0.45827687,0.13131952,0.43494338,A
2066,-112.43716,38.88635,0.44363758,0.3409084,0.2605583,0.52590406,0.10068632,0.33308217,A
2067,-111.68854,40.98939,0.3682787,0.28667006,0.34503818,0.26056728,0.113578096,0.33326343,C
2068,-112.43688,38.88996,0.44417602,0.34041646,0.26099402,0.5189229,0.100675434,0.33308873,A
2069,-111.91882,40.35689,0.4213393,0.291533,0.43513003,0.23022988,0.20895354,0.31588882,C
2070,-111.83854,40.57884,0.3962715,0.21555015,0.46740404,0.23003599,0.21248844,0.3495912,C
2071,-111.81299,40.64939,0.4282747,0.19664365,0.42394218,0.22610053,0.2662617,0.32785055,C
2072,-112.43661,38.89135,0.44423893,0.33983403,0.26093838,0.51907605,0.100667424,0.33166516,A
2073,-111.80716,40.66578,0.456918,0.19725516,0.43712208,0.24335301,0.2695109,0.1652025,C
2074,-112.43522,38.89635,0.44947705,0.32960397,0.28570178,0.53400934,0.09815611,0.20511502,A
2075,-112.43633,38.8933,0.44468036,0.342088,0.26076123,0.5184152,0.10068586,0.33760324,A
2076,-111.91877,40.35895,0.42050314,0.29137114,0.43536702,0.23030894,0.20910166,0.31640193,C
2077,-111.79549,40.69939,0.46710527,0.24982938,0.35809636,0.20607193,0.27645454,0.4973863,C
2078,-112.74661,37.98525,0.23539308,0.30515465,0.33464515,0.45642635,0.13758183,0.3074174,A
2079,-111.9016,40.40689,0.37516835,0.25865394,0.46163344,0.22950482,0.21594475,0.31697223,C
2080,-112.66716,38.22053,0.21469891,0.3151234,0.34526396,0.48030075,0.13155207,0.33255914,A
2081,-111.79577,40.69939,0.4719312,0.21681976,0.4067021,0.234557,0.2663765,0.23907256,C
2082,-112.44494,38.87024,0.4400074,0.34244117,0.26162422,0.5335952,0.09886107,0.33186764,A
2083,-112.66022,38.24191,0.20777051,0.31533077,0.34830812,0.48291582,0.12971649,0.31445736,A
2084,-112.63522,38.31553,0.18958183,0.33480588,0.3533548,0.49332654,0.125203,0.32138318,B
2085,-112.65133,38.26858,0.19457339,0.30815375,0.35956877,0.48535246,0.12687436,0.3165267,A
2086,-112.43966,38.88635,0.4420795,0.34269482,0.26031852,0.52894676,0.10072279,0.3348229,A
2087,-111.68938,40.99189,0.35971552,0.2685758,0.3671145,0.2622953,0.11005533,0.31667376,C
2088,-111.80799,40.66884,0.4522091,0.195464,0.43620545,0.24111448,0.2692424,0.18388522,C
2089,-112.53957,38.59857,0.18985444,0.37020683,0.34186637,0.47348085,0.10175932,0.44632053,B
2090,-112.35911,39.12079,0.5203915,0.2979736,0.23156634,0.548818,0.10564175,0.3687513,A
2091,-110.99938,42.82798,0.4699278,0.34306097,0.27760297,0.09387225,0.028443502,0.33020067,A
2092,-111.67188,41.04272,0.3200065,0.27879626,0.36052242,0.26409078,0.11407351,0.277702,C
2093,-112.4255,38.93246,0.45888782,0.3378057,0.28343046,0.52545834,0.095437944,0.18994042,A
2094,-112.64772,38.28497,0.1950672,0.32764432,0.35070285,0.48889416,0.13024504,0.3189755,B
2095,-111.91657,40.37267,0.41117498,0.28942996,0.43247408,0.22615367,0.21316141,0.32699832,C
2096,-111.86493,40.51606,0.389822,0.24156186,0.4982092,0.2550973,0.19665636,0.23751028,C
2097,-111.91677,40.37295,0.41410112,0.2870633,0.43871748,0.22974545,0.21215743,0.29500106,C
2098,-112.66383,38.23886,0.21413608,0.33457378,0.32761595,0.4791337,0.13480069,0.35319114,A
2099,-111.02854,42.75548,0.46360865,0.24264055,0.25230607,0.11682101,0.09591588,0.22855659,C
2100,-112.43994,38.89302,0.44104633,0.34397528,0.26145816,0.51911056,0.10069421,0.33195996,A
2101,-110.99938,42.83187,0.43232712,0.44337735,0.2974738,0.09653998,0.00017030234,0.3128524,A
2102,-111.85162,40.55437,0.3761069,0.21107577,0.50128835,0.23111917,0.19495197,0.35096887,C
2103,-112.42522,38.93635,0.4537902,0.33359104,0.2888221,0.5265289,0.0937794,0.18641876,A
2104,-112.45938,38.8383,0.4293256,0.34605446,0.26852086,0.52381706,0.095533915,0.32614985,A
2105,-111.83274,40.60754,0.4078934,0.19056325,0.4677256,0.23095681,0.2373322,0.3084995,C
2106,-111.83271,40.60773,0.40699086,0.20198037,0.45002994,0.22592819,0.24252847,0.35318193,C
2107,-112.54387,38.59387,0.18649746,0.33964548,0.36927837,0.49118602,0.0981718,0.283504,B
2108,-110.98688,42.86659,0.53889495,0.23496436,0.23637755,0.11046372,0.10583623,0.19863239,C
2109,-111.80586,40.68329,0.46651632,0.21329318,0.4183859,0.23666953,0.2741601,0.22051701,C
2110,-111.83493,40.60384,0.42077076,0.19955666,0.47531587,0.24173312,0.23663878,0.21788679,C
2111,-111.86049,40.53356,0.38492665,0.22819495,0.50592285,0.23996232,0.19313516,0.28066227,C
2112,-110.87909,43.14604,0.16582395,0.16772893,0.22534977,0.20059857,0.2567162,0.2824631,D
2113,-110.99021,42.85965,0.5277285,0.2303251,0.22669952,0.103502,0.135066,0.21153975,C
2114,-111.91582,40.38101,0.40314424,0.2766916,0.4441905,0.22846565,0.21216972,0.30997893,C
2115,-112.67216,38.22053,0.21389627,0.313587,0.34447768,0.48067707,0.13350895,0.33024305,A
2116,-112.43966,38.89969,0.44484577,0.33518404,0.28506404,0.53400034,0.098369226,0.20716844,A
2117,-110.9916,42.85743,0.52457213,0.2420059,0.23029885,0.10300566,0.12609331,0.21849112,C
2118,-112.43994,38.89941,0.44160706,0.33301237,0.2849655,0.53264326,0.09819487,0.21812384,A
2119,-111.82743,40.62939,0.4338175,0.20739782,0.44052878,0.23705803,0.26298898,0.24576041,C
2120,-110.97299,42.90826,0.5419755,0.23813768,0.19540708,0.2065576,0.18610772,0.18778455,A
2121,-111.8441,40.58495,0.39632282,0.19625546,0.49369377,0.24033259,0.21533088,0.25135866,C
2122,-112.36327,39.12496,0.51545334,0.30445856,0.23207806,0.5487681,0.105694294,0.36928988,A
2123,-112.46355,38.83663,0.42546448,0.349279,0.26951784,0.5231571,0.09556577,0.32484588,A
2124,-112.41605,38.97441,0.44266292,0.34514228,0.260866,0.5268896,0.095451735,0.33493605,A
2125,-111.87524,40.50122,0.35909963,0.25074375,0.47241187,0.23582968,0.20340532,0.40419066,C
2126,-112.44994,38.87747,0.43322644,0.34927568,0.26258153,0.5343911,0.09888175,0.32920465,A
2127,-111.69077,41.00772,0.34919098,0.27386186,0.3598371,0.26411304,0.112793215,0.3108503,C
2128,-112.38994,39.05107,0.46956834,0.3335152,0.2515053,0.54104584,0.095347114,0.35116938,A
2129,-110.94021,42.99742,0.19129403,0.13717142,0.26807126,0.21538176,0.2616691,0.15678926,C
2130,-112.43994,38.90719,0.43800417,0.34928003,0.26118752,0.5205678,0.10075312,0.3363343,A
2131,-111.82937,40.62891,0.42604265,0.18763041,0.46389565,0.24181595,0.25573733,0.2034437,C
2132,-111.67854,41.04217,0.32896096,0.27021047,0.37374598,0.2707114,0.11245474,0.22041203,C
2133,-112.89161,37.57776,0.26186064,0.29473758,0.37580955,0.3407279,0.084413916,0.114438325,C
2134,-111.86327,40.53689,0.38799706,0.23565678,0.49889556,0.23918973,0.19749108,0.28372696,C
2135,-111.57326,41.33105,0.29464895,0.32053703,0.32873288,0.25770277,0.12319437,0.11521891,A
2136,-111.86877,40.52695,0.3723762,0.23674436,0.497198,0.23283212,0.1969844,0.3430968,C
2137,-111.90049,40.43939,0.36674342,0.25145924,0.4736263,0.23184808,0.21654658,0.31416512,C
2138,-112.64716,38.31275,0.1869225,0.33686393,0.35312754,0.48642427,0.12722014,0.34366468,B
2139,-112.42855,38.94996,0.42294732,0.34043625,0.26658845,0.50363356,0.09414339,0.38736942,A
2140,-111.83848,40.61348,0.39228344,0.19650401,0.44686583,0.21919851,0.24866205,0.40623802,C
2141,-112.64716,38.31386,0.1863346,0.33476484,0.3536361,0.48776934,0.12672721,0.33356488,B
2142,-112.42883,38.95024,0.43776688,0.35186225,0.26361647,0.5098229,0.09547386,0.3391138,A
2143,-112.66355,38.26608,0.19940655,0.32277378,0.34971482,0.48242986,0.13018051,0.3280068,B
2144,-112.89383,37.58164,0.26658404,0.29973602,0.37765345,0.33815458,0.08548816,0.11800767,C
2145,-112.64772,38.31442,0.18575862,0.33456895,0.35370877,0.48783746,0.12684743,0.3336523,B
2146,-111.82827,40.64411,0.42376307,0.22058545,0.40267897,0.21824418,0.2789278,0.40316546,C
2147,-111.81466,40.68189,0.5099247,0.27719447,0.36032426,0.23964278,0.30235735,0.2027642,C
2148,-112.38133,39.08968,0.48440266,0.3281672,0.24220523,0.5570894,0.100658365,0.36157614,A
2149,-111.83132,40.638,0.41500854,0.20069136,0.43030968,0.22637258,0.26836476,0.33396006,C
2150,-111.87157,40.52715,0.37730545,0.2439502,0.49294382,0.23508976,0.19974275,0.32276633,C
2151,-111.8716,40.52717,0.36462194,0.24443847,0.475662,0.22709745,0.20206176,0.39359403,C
2152,-111.84036,40.61492,0.4053738,0.20657423,0.4440527,0.22504507,0.2528228,0.35486814,C
2153,-112.66189,38.27747,0.19512665,0.32065064,0.350733,0.48626745,0.1302403,0.3092726,B
2154,-111.83864,40.62024,0.3891031,0.17227395,0.46711794,0.22777468,0.24731266,0.32316726,C
2155,-112.38133,39.09413,0.48478767,0.32638225,0.24158706,0.55987495,0.100661054,0.35733992,A
2156,-111.88267,40.49965,0.3651261,0.26344687,0.4811396,0.23282292,0.20477378,0.4262375,C
2157,-111.78966,40.75634,0.4722649,0.23896697,0.39528236,0.22006819,0.2220122,0.39353567,C
2158,-112.42911,38.95802,0.43400267,0.3541241,0.26388395,0.5139131,0.09552517,0.33757907,A
2159,-111.24159,42.23021,0.52515286,0.0,0.14165922,0.22161016,0.1529658,0.4851794,F
2160,-112.65494,38.30219,0.18738334,0.32742625,0.35203996,0.489948,0.13057157,0.31396788,B
2161,-110.86965,43.19937,0.29025692,0.31539917,0.19068326,0.20702554,0.030553874,0.28606316,A
2162,-112.42855,38.96274,0.44046378,0.34642264,0.2852074,0.5306703,0.09368086,0.21003957,A
2163,-111.88382,40.50078,0.37034813,0.2459866,0.4963148,0.25057963,0.2024297,0.27552313,C
2164,-112.423,38.97941,0.43282944,0.35329792,0.26260805,0.52746034,0.095553905,0.33240622,A
2165,-111.83002,40.65075,0.43627864,0.1995723,0.44753218,0.24083993,0.27229548,0.19858803,C
2166,-111.84299,40.61568,0.41573095,0.23138215,0.4198205,0.22189815,0.26291615,0.38356823,C
2167,-111.84301,40.61568,0.40696338,0.19741952,0.4612843,0.2322027,0.2506237,0.29001078,C
2168,-112.4005,39.04663,0.4558953,0.34410724,0.2542218,0.54109937,0.095471546,0.34865534,A
