Name,X,Y,S1,S2,S3,S4,Cluster
B4,327778.14,4.40639034e6,0.22449063645038364,0.29040897238836905,0.19002849314319967,0.15540997673240742,A
B5,327713.81,4.40629808e6,0.4226203120114271,0.44883984562034823,0.45319316618640054,0.41766731259615003,B
B5A,327754.04,4.40637455e6,0.3075739707705095,0.44828345770332617,0.2820357860975424,0.2608238652376091,A
B6,327848.36,4.40636567e6,0.18804849683132802,0.26313631680771987,0.16651416944287842,0.15978979084452638,A
B7,327784.51,4.40629935e6,0.07003473087157278,0.15870299569616897,0.06282290442576695,0.05767023579388306,A
B8,327603.56,4.40643766e6,0.6504574859155527,0.41152516424984503,0.6514400641138921,0.554058794603227,B
BCH-1,328398.2,4.40887416e6,0.7033716398279578,0.598540664056184,0.45357236547629665,0.04538125238692859,A
BCH-2,327732.14,4.40800628e6,1.0,0.6650909304797096,0.4986393180447037,0.12306248293732554,A
BCH-3,327126.74,4.40600409e6,0.7911330089790569,0.8924566232117208,0.1724541068609002,0.6099221951702368,A
EE-1,327575.0,4.40640489e6,0.6477096515204681,0.39736255845530005,0.6008074599707977,0.6295433459092842,B
MG-1(SP-1),328194.09,4.4071925e6,0.7147899271254148,0.6620891298397962,0.7404583795483451,0.5302135175406718,B
MG-2(SP-2),328128.08,4.4076273e6,0.5548612646925554,0.6321930204681022,0.9295557515283032,0.33241369609054583,B
MGI-1,327853.91,4.40678619e6,0.2661399861361328,0.18109483686889624,0.1918548396816215,0.052948456540726906,A
MGI-2,327994.35,4.40709171e6,0.16926680093132726,0.29301798633877785,0.11990105173097976,0.08865030918173564,A
