,Pout:0.000,Pout:0.750,Pout:1.500,Pout:2.250,Pout:3.000,Pout:3.750,Pout:4.500,Pout:5.250,Pout:6.000,Pout:6.750,Pout:7.500,Pout:8.250,Pout:9.000,Pout:9.750,Pout:10.500,Pout:11.250,Pout:12.000,Pout:12.750,Pout:13.500,Pout:14.250,Pout:15.000,Pout:15.750,Pout:16.500,Pout:17.250,Pout:18.000,Pout:18.750,Pout:19.500,Pout:20.250,Pout:21.000,Pout:21.750,Pout:22.500,Pout:23.250,Pout:24.000,Pout:24.750,Pout:25.500,Pout:26.250,Pout:27.000,Pout:27.750,Pout:28.500,Pout:29.250
3050,-18.1185,-30.3054,-68.1017,-77.1633,-81.8247,-84.9628,-87.2671,-89.0564,-90.5006,-91.6997,-92.7174,-93.596,-94.3651,-95.0463,-95.6554,-96.2046,-96.7034,-97.1591,-97.5779,-97.9645,-98.323,-98.6568,-98.9685,-99.2607,-99.5353,-99.7941,-100.039,-100.27,-100.49,-100.698,-100.897,-101.087,-101.268,-101.441,-101.607,-101.767,-101.92,-102.067,-102.208,-102.345
3051,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872,272.872
3052,450.397,450.397,450.397,450.397,450.397,450.397,450.397,450.397,450.397,450.397,450.397,450.397,450.397,450.397,450.396,450.396,450.396,450.396,450.396,450.396,450.396,450.396,450.396,450.396,450.396,450.396,450.396,450.396,450.396,450.396,450.396,450.396,450.396,450.396,450.396,450.396,450.396,450.396,450.396,450.396
3053,6059.75,6058.42,5923.56,5897.63,5879.72,5866.28,5561.87,5260.16,5051.93,4845.56,4633.28,4504.28,4323.04,4176.64,4101.6,3986.89,3883.59,3778.2,3692.25,3612.6,3538.49,3469.29,3404.48,3343.59,3286.25,3232.0,3180.99,3131.95,3094.97,3043.49,3001.56,2961.51,2923.23,2892.0,2856.42,2808.13,2789.69,2745.54,2715.89,2687.39
3054,753.423,753.423,753.423,753.423,753.423,753.423,753.423,753.423,753.423,753.423,753.423,753.423,753.423,753.423,753.423,753.423,753.423,753.423,753.423,753.422,753.422,753.422,753.422,753.422,753.422,753.422,753.422,753.422,753.422,753.422,753.422,753.422,753.422,753.422,753.422,749.804,752.091,748.302,742.933,736.277
3055,2203.64,2203.64,2203.64,2203.64,2203.46,2005.75,1711.64,1543.07,1405.09,1290.73,1187.63,1098.68,1031.51,968.412,912.279,866.971,820.598,778.882,740.847,706.017,673.978,644.387,614.11,588.623,564.963,542.837,517.132,497.499,479.433,462.424,446.321,431.041,416.518,402.694,389.517,376.94,364.921,353.422,342.407,331.845
3056,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757,558.757
3057,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589,286.589
3058,4095.62,4092.05,3169.62,2777.14,2543.51,2382.78,2263.01,2169.43,2080.56,1953.45,1824.31,1736.55,1657.34,1616.5,1545.45,1480.8,1421.26,1366.18,1315.04,1267.39,1222.86,1151.96,1115.36,1085.71,1053.84,1022.0,991.825,963.125,935.786,909.707,884.797,860.974,838.164,816.298,795.316,778.327,759.41,740.567,718.086,692.384
3059,989.821,989.821,989.821,989.821,989.821,989.821,989.821,989.821,989.821,989.821,989.821,989.821,989.821,989.821,989.821,989.821,989.821,989.821,989.82,989.82,989.82,989.82,989.82,989.82,989.82,989.82,989.82,989.82,989.82,989.82,989.82,989.82,989.82,989.82,989.82,989.82,989.82,989.82,989.82,989.82
3060,447.985,447.985,447.985,447.985,447.985,447.985,447.985,447.985,447.985,447.985,447.985,447.985,447.985,447.985,447.985,447.985,447.985,447.985,447.985,447.985,447.984,447.984,447.984,447.984,447.984,447.984,447.984,447.984,447.984,447.984,447.984,447.984,447.984,447.984,447.984,447.984,447.984,447.984,447.984,447.984
3061,2631.37,2631.37,2631.37,2630.69,2389.21,2079.4,1844.69,1657.81,1484.36,1373.59,1252.29,1159.74,1084.36,1012.18,948.924,896.465,844.622,798.021,755.578,716.748,681.06,648.122,613.338,584.848,558.681,534.242,511.321,485.842,465.381,446.456,428.595,411.66,395.569,380.258,365.668,351.746,338.445,325.723,313.539,301.86
3062,3435.83,3435.83,3116.84,2193.24,1736.8,1436.96,1209.77,1050.07,915.858,812.368,718.245,638.438,569.547,509.364,456.248,404.714,355.36,317.752,284.045,253.234,224.902,198.74,174.497,151.959,130.942,111.289,92.8652,75.5524,59.2476,43.8605,29.3116,15.5303,2.45422,-9.97258,-21.8,-33.0728,-43.8313,-54.112,-63.9479,-73.3688
3063,92.4718,92.4718,92.4718,92.4718,92.4718,92.4718,92.4718,92.4718,92.4718,92.4718,92.4718,92.4718,92.4718,92.4718,92.4718,92.4718,92.4718,92.4718,92.4718,92.4718,92.4718,92.4718,92.4718,92.4717,92.4717,92.4717,92.4717,92.4717,92.4716,92.4716,92.4716,92.4716,92.4716,92.4716,92.4716,92.4715,92.4715,92.4715,92.4715,92.4715
3064,242.608,242.608,242.608,242.608,242.608,242.608,242.608,242.608,242.608,242.608,242.608,242.608,242.608,242.608,242.608,242.607,242.607,242.607,242.607,242.607,242.607,242.607,242.607,242.607,242.607,242.607,242.607,242.607,242.607,242.607,242.607,242.607,242.607,242.607,242.607,242.607,242.607,242.607,242.607,242.607
3065,3720.5,3720.5,2827.05,2042.87,1601.1,1280.2,1067.11,908.325,783.576,673.426,581.804,503.98,436.901,378.367,322.303,269.591,229.306,193.341,160.64,130.722,103.224,77.8511,54.3526,32.5177,12.1666,-6.85493,-24.6801,-41.4243,-57.1886,-72.0611,-86.1197,-99.4332,-112.063,-124.062,-135.481,-146.363,-156.746,-166.667,-176.157,-185.246
3066,4361.06,4361.06,3867.42,2670.1,2084.15,1697.52,1404.83,1198.4,1035.61,891.798,770.335,667.535,578.802,501.298,426.73,366.249,303.048,254.702,211.32,171.665,135.203,101.541,70.3503,41.3561,14.3223,-10.9537,-34.6468,-56.909,-77.873,-97.6553,-116.358,-134.073,-150.88,-166.852,-182.052,-196.538,-210.362,-223.572,-236.209,-248.312
3067,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524,530.524
3068,2081.77,2081.77,2081.77,2081.77,2081.77,2081.77,2081.77,2081.77,2079.03,1999.49,1874.57,1696.78,1609.31,1523.68,1438.13,1370.51,1307.18,1251.48,1201.47,1159.36,1116.06,1075.86,1043.8,1007.9,974.829,943.755,914.564,887.068,861.114,836.568,810.661,788.565,767.639,747.732,728.756,710.64,693.322,671.628,660.766,641.035
3069,2395.56,2395.56,2395.56,2395.56,2395.56,2395.56,2392.27,2253.76,1987.3,1843.54,1714.23,1604.13,1509.08,1409.81,1331.93,1270.27,1208.98,1153.2,1108.66,1060.53,1016.73,976.164,938.526,903.482,870.756,840.11,808.137,781.044,755.624,731.622,708.902,687.355,661.291,647.282,623.932,606.015,589.326,573.428,558.203,543.596
3070,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687,369.687
3071,6550.44,6550.44,6550.44,6550.44,6550.44,6539.16,6154.96,5871.68,5593.48,5303.96,5048.78,4799.78,4559.03,4323.44,4115.56,3893.52,3681.47,3479.11,3257.39,3077.06,2911.99,2755.63,2607.37,2510.13,2371.57,2241.45,2117.58,1999.55,1886.96,1779.43,1676.62,1578.22,1483.94,1393.52,1259.19,1174.97,1096.73,1021.54,949.075,879.163
3072,6336.59,6336.59,6336.59,6336.59,6336.59,6336.59,6336.59,6336.59,6336.59,6336.59,6336.59,6336.59,6332.93,6300.96,6005.82,5579.34,5447.69,5187.01,5043.85,4893.06,4729.1,4579.52,4428.23,4282.19,4113.91,3975.52,3843.81,3716.42,3592.94,3473.19,3356.98,3244.14,3134.53,3066.16,2957.61,2856.88,2761.97,2670.1,2581.1,2494.83
3073,6310.47,6310.47,6310.47,6310.47,6310.47,6310.47,6310.47,6310.47,6310.47,6304.36,6176.04,5809.59,5652.33,5519.2,5394.65,5278.43,5160.72,5042.95,4941.15,4825.18,4712.32,4602.28,4473.72,4370.12,4270.64,4174.16,4080.56,3989.74,3901.62,3840.23,3756.41,3674.17,3594.29,3516.73,3441.39,3368.19,3297.03,3227.81,3160.46,3094.9
3074,263.848,263.848,263.848,263.848,263.848,263.848,263.848,263.848,263.848,263.848,263.848,263.848,263.848,263.848,263.848,263.848,263.848,263.848,263.848,263.848,263.848,263.847,263.847,263.847,263.847,263.847,263.847,263.847,263.847,263.847,263.847,263.847,263.847,263.847,263.847,263.847,263.847,263.847,263.847,263.847
3075,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.371,786.37,786.37,786.37,786.37,786.37,786.37,786.37,786.37,786.37,786.37,786.37,786.37,786.37,786.37
3076,-4341.36,-4354.35,-5065.31,-5231.5,-5322.93,-5378.43,-5417.51,-5447.56,-5471.61,-5491.41,-5508.07,-5522.35,-5534.77,-5545.69,-5555.39,-5564.09,-5571.94,-5579.08,-5585.6,-5591.6,-5597.13,-5602.25,-5607.02,-5611.47,-5615.63,-5619.54,-5623.22,-5626.68,-5629.96,-5633.07,-5636.01,-5638.82,-5641.48,-5644.03,-5646.46,-5648.78,-5651.01,-5653.14,-5655.19,-5657.16
3077,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.9,163.903,162.931,161.664,160.224,158.648,157.001,155.329,153.659,148.799,144.931,142.739,141.461,139.101
3078,2585.61,2582.77,2311.81,2250.23,2216.22,2193.05,2132.81,2108.78,1841.49,1652.54,1509.6,1386.04,1285.37,1207.83,1128.16,1056.53,992.231,933.665,879.941,830.398,782.734,740.251,700.555,663.345,628.363,595.389,564.235,534.734,506.742,480.134,454.778,430.628,407.522,385.439,364.525,344.706,320.942,305.993,288.631,271.232
3079,850.204,849.605,514.035,367.959,278.263,222.02,184.721,151.084,124.472,102.605,84.2406,68.5435,51.2108,39.517,29.3925,20.3191,12.1137,4.64844,-2.17918,-8.4529,-14.2421,-19.6047,-24.5895,-29.238,-33.5855,-37.6625,-41.4953,-45.107,-48.5175,-51.7446,-54.8037,-57.7086,-60.4717,-63.1039,-65.615,-68.0139,-70.3084,-72.5059,-74.6129,-76.6352
3080,863.07,859.3,461.648,310.909,224.497,172.413,128.8,95.7306,69.4285,47.8844,25.3071,10.3845,-2.30812,-13.481,-23.4235,-32.3416,-40.3959,-47.7143,-54.4001,-60.5375,-66.196,-71.4336,-76.2991,-80.8335,-85.0722,-89.0452,-92.7788,-96.2955,-99.6153,-102.756,-105.731,-108.557,-111.243,-113.802,-116.243,-118.574,-120.803,-122.938,-124.985,-126.949
3081,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031,292.031
3082,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056,196.056
3083,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939,140.939
3084,1174.27,1174.27,1174.27,1174.27,1174.27,1174.27,1174.27,1174.27,1174.27,1174.27,1174.27,1174.27,1174.13,1173.9,1172.1,1168.43,1132.38,1119.3,1110.68,1089.51,1087.84,1086.1,1078.79,1065.83,1057.08,1053.85,1048.59,1040.9,1037.62,1030.46,1028.02,1022.93,1017.15,1015.01,1010.55,1006.53,1002.78,999.211,995.783,992.472
3085,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.026,420.025,420.025
3086,2088.55,2084.78,1006.33,606.53,382.402,242.764,134.875,49.5648,-17.9551,-73.1278,-119.26,-168.09,-201.132,-229.556,-254.774,-277.362,-297.738,-316.232,-333.109,-348.586,-362.842,-376.026,-388.262,-399.656,-410.299,-420.267,-429.627,-438.437,-446.748,-454.605,-462.046,-469.105,-475.815,-482.201,-488.289,-494.101,-499.656,-504.973,-510.067,-514.954
3087,1631.79,1624.41,371.624,-42.3944,-248.741,-397.285,-502.438,-581.987,-653.951,-705.716,-746.676,-781.497,-811.714,-838.245,-861.767,-882.798,-901.739,-918.908,-934.561,-948.903,-962.104,-974.306,-985.626,-996.163,-1006.0,-1015.22,-1023.87,-1032.01,-1039.69,-1046.95,-1053.82,-1060.35,-1066.55,-1072.45,-1078.08,-1083.45,-1088.58,-1093.5,-1098.21,-1102.73
3088,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,393.014,390.069,385.164,380.033,374.822,369.632,364.505,359.465,349.867,337.36,329.789,325.974,319.444,314.557
3089,1142.27,1142.27,1142.27,1140.99,963.555,816.584,714.12,630.858,564.158,508.504,469.024,428.976,396.785,365.838,338.576,314.149,292.119,272.124,253.872,233.485,218.111,201.526,188.389,176.478,165.375,154.954,145.145,135.89,127.141,118.855,110.993,103.523,96.4124,89.6351,83.1665,76.9845,71.0691,65.4021,59.9673,54.7496
3090,940.864,940.864,940.864,940.864,940.864,903.886,798.515,714.223,649.74,597.442,548.637,509.48,477.001,448.004,420.576,398.049,375.383,355.018,336.373,319.248,303.446,288.809,275.202,259.455,247.521,236.586,224.125,216.45,205.568,196.741,188.611,180.921,173.601,166.618,159.946,153.565,147.453,141.594,135.97,130.567
3091,441.586,441.586,441.586,441.586,441.586,441.586,441.586,441.586,441.586,441.586,441.586,441.586,441.586,441.586,441.586,441.585,441.585,441.585,441.585,441.585,441.585,441.585,441.585,441.585,441.585,441.585,441.585,441.585,441.585,441.585,441.585,441.585,441.585,441.585,441.585,441.585,441.585,441.585,441.585,441.585
3092,4451.53,4449.86,3845.59,3613.86,3484.37,3389.11,3306.75,3261.67,3216.92,3179.5,3147.59,3119.94,3095.67,3074.13,3054.84,3037.43,3021.62,3007.16,2993.88,2981.63,2970.27,2959.7,2949.83,2940.65,2931.97,2923.8,2916.08,2908.79,2901.92,2895.36,2889.12,2883.17,2877.49,2872.07,2866.88,2861.55,2856.8,2852.24,2805.06,2767.61
3093,974.147,974.147,974.147,974.147,974.147,974.147,974.147,974.147,974.147,974.147,974.147,974.147,974.147,974.147,974.147,974.147,974.147,974.147,974.147,974.147,974.147,974.147,974.147,974.146,974.146,974.146,967.954,974.104,973.874,973.389,972.583,971.435,969.958,968.183,947.21,924.825,926.195,926.877,914.874,915.893
3094,3984.33,3985.16,3499.4,3288.05,3164.45,3081.88,2999.82,2948.53,2907.62,2873.04,2843.2,2817.11,2797.58,2776.51,2757.59,2740.48,2724.91,2710.65,2697.5,2685.55,2674.13,2663.64,2653.84,2644.65,2636.02,2627.88,2620.2,2612.92,2606.03,2599.47,2593.23,2587.29,2581.61,2576.18,2570.99,2566.01,2561.23,2556.63,2552.21,2547.96
3095,4765.64,4765.64,4219.53,3689.4,3365.38,3117.53,2936.82,2798.59,2676.73,2544.63,2457.41,2383.32,2317.73,2258.83,2205.51,2156.94,2112.44,2071.47,2033.58,1998.4,1965.62,1934.98,1906.24,1879.23,1853.76,1829.7,1806.92,1785.32,1764.78,1745.23,1726.59,1708.79,1691.98,1676.34,1661.36,1647.0,1633.21,1619.96,1607.21,1594.93
3096,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925,572.925
3097,43.607,43.607,43.607,43.607,43.607,43.607,43.607,43.607,43.607,43.607,43.607,43.607,43.607,43.607,43.607,43.607,43.607,43.607,43.607,43.607,43.607,43.607,43.607,43.6069,43.6069,43.6069,43.6069,43.6069,43.6069,43.6069,43.6068,43.6068,43.6068,43.6068,43.6068,43.6068,43.6068,43.6068,43.6068,43.6067
3098,1789.84,1781.84,-1775.92,-2919.17,-3497.5,-3902.48,-4189.1,-4405.67,-4576.47,-4734.91,-4847.65,-4943.05,-5025.63,-5097.99,-5162.03,-5219.2,-5270.63,-5317.19,-5359.58,-5398.39,-5434.09,-5467.05,-5497.6,-5526.02,-5552.55,-5577.37,-5600.66,-5622.57,-5643.22,-5662.73,-5681.2,-5698.72,-5715.36,-5731.2,-5746.29,-5760.69,-5774.46,-5787.63,-5800.24,-5812.34
3099,2260.47,2260.47,1813.5,1435.37,1204.09,1039.38,921.022,835.766,757.706,693.252,638.465,591.16,549.772,504.787,472.212,443.682,417.838,394.218,372.516,352.486,333.926,316.665,300.56,285.487,271.342,258.034,245.483,233.621,222.388,211.73,201.599,191.955,182.759,173.978,165.583,157.544,149.84,142.445,135.342,128.511
3100,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.674,279.207,278.261,276.762,274.684,272.04,268.874,229.535,191.986
3101,135.434,135.434,135.434,135.434,135.434,135.434,135.434,135.434,135.434,135.434,135.434,135.434,135.434,135.434,135.434,135.434,135.434,135.434,135.434,135.434,135.434,135.434,135.434,135.433,135.433,135.433,135.433,135.433,135.433,135.433,135.433,135.433,135.433,135.433,135.433,135.433,135.433,135.433,135.433,135.433
3102,-726.644,-726.644,-726.644,-726.644,-726.644,-726.644,-726.644,-726.644,-726.644,-726.644,-726.644,-726.644,-726.644,-726.644,-726.644,-726.644,-726.644,-726.644,-726.645,-726.645,-726.645,-726.645,-726.645,-726.645,-726.645,-726.645,-726.645,-726.645,-726.645,-726.645,-726.645,-726.645,-726.645,-726.645,-726.645,-726.645,-726.645,-726.645,-726.645,-726.645
3103,104.443,104.443,104.443,104.443,104.443,104.443,104.443,104.443,104.443,104.443,104.443,104.443,104.443,104.443,104.443,104.443,104.443,104.443,104.442,104.442,104.442,104.442,104.442,104.442,104.442,104.442,104.442,104.442,104.442,104.442,104.442,104.442,104.442,104.442,104.442,104.442,104.442,104.442,104.442,104.442
3104,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545,-732.545
3105,319.915,319.915,319.915,319.915,319.915,319.915,319.915,318.472,315.437,259.456,191.437,161.758,135.277,117.523,95.2531,70.3616,56.6111,40.7232,26.1732,12.8003,1.53447,-10.0854,-20.7564,-30.7495,-40.1091,-48.9007,-57.178,-64.988,-72.7802,-79.728,-86.3439,-92.6354,-100.419,-104.326,-111.442,-116.789,-121.741,-126.452,-130.966,-135.302
3106,1367.49,1358.45,393.253,93.5961,-61.8525,-169.302,-245.506,-303.132,-354.864,-390.745,-420.611,-446.11,-468.196,-487.553,-504.69,-519.994,-533.763,-546.233,-557.593,-567.995,-577.564,-586.404,-594.602,-602.229,-609.349,-616.014,-622.27,-628.157,-633.707,-638.953,-643.921,-648.633,-653.11,-657.372,-661.435,-665.312,-669.019,-672.567,-675.966,-679.227
3107,100.586,100.586,100.586,100.586,100.586,100.586,100.586,100.586,100.586,100.586,100.586,100.586,100.586,100.586,100.586,100.586,100.586,100.586,100.586,100.586,100.586,100.585,100.585,100.585,100.585,100.585,100.585,100.585,100.585,100.585,100.585,100.585,100.585,100.585,100.585,100.585,100.585,100.585,100.585,100.585
3108,-1096.82,-1107.8,-2630.67,-3023.87,-3247.77,-3390.91,-3492.63,-3577.65,-3636.71,-3684.95,-3725.42,-3759.99,-3789.94,-3816.21,-3839.48,-3860.28,-3879.0,-3895.98,-3911.45,-3925.64,-3938.7,-3950.77,-3961.98,-3972.41,-3982.16,-3991.29,-3999.87,-4007.95,-4015.58,-4022.78,-4029.62,-4036.1,-4042.27,-4048.14,-4053.74,-4059.09,-4064.21,-4069.11,-4073.81,-4078.32
3109,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,323.399,322.861,320.733,317.829,314.195,310.027,305.501,300.734,295.818,297.755,281.839,272.465,269.344
3110,-3214.52,-3227.02,-4250.66,-4496.28,-4632.24,-4710.9,-4767.72,-4811.23,-4845.9,-4874.36,-4898.25,-4918.67,-4936.38,-4951.93,-4965.73,-4978.07,-4989.2,-4999.31,-5008.53,-5016.99,-5024.8,-5032.02,-5038.73,-5044.98,-5050.83,-5056.32,-5061.48,-5066.34,-5070.94,-5075.28,-5079.41,-5083.33,-5087.05,-5090.61,-5094.0,-5097.24,-5100.35,-5103.32,-5106.18,-5108.92
3111,-812.818,-824.671,-914.087,-933.637,-943.942,-950.829,-955.866,-959.766,-962.906,-965.509,-967.713,-969.612,-971.272,-972.739,-974.05,-975.229,-976.299,-977.275,-978.17,-978.995,-979.76,-980.47,-981.133,-981.754,-982.336,-982.884,-983.402,-983.891,-984.354,-984.795,-985.213,-985.612,-985.993,-986.357,-986.705,-987.039,-987.359,-987.667,-987.963,-988.247
3112,-714.438,-726.368,-816.673,-836.505,-846.916,-853.872,-858.959,-862.896,-866.066,-868.691,-870.915,-872.831,-874.505,-875.985,-877.306,-878.495,-879.573,-880.557,-881.459,-882.291,-883.061,-883.777,-884.445,-885.07,-885.657,-886.209,-886.73,-887.223,-887.69,-888.133,-888.554,-888.956,-889.34,-889.706,-890.057,-890.393,-890.715,-891.025,-891.323,-891.609
3113,-2123.17,-2134.67,-2259.7,-2286.47,-2300.62,-2310.05,-2316.94,-2322.27,-2326.55,-2330.1,-2333.1,-2335.68,-2337.94,-2339.93,-2341.71,-2343.31,-2344.76,-2346.08,-2347.29,-2348.41,-2349.44,-2350.4,-2351.3,-2352.14,-2352.92,-2353.66,-2354.36,-2355.02,-2355.64,-2356.23,-2356.8,-2357.33,-2357.85,-2358.34,-2358.8,-2359.25,-2359.68,-2360.09,-2360.49,-2360.87
3114,-858.749,-870.529,-959.6,-979.039,-989.302,-996.161,-1001.18,-1005.06,-1008.19,-1010.78,-1012.98,-1014.87,-1016.53,-1017.99,-1019.29,-1020.47,-1021.54,-1022.51,-1023.4,-1024.22,-1024.99,-1025.69,-1026.35,-1026.97,-1027.55,-1028.1,-1028.62,-1029.1,-1029.57,-1030.0,-1030.42,-1030.82,-1031.2,-1031.56,-1031.91,-1032.24,-1032.56,-1032.87,-1033.16,-1033.45
3115,106.131,106.131,106.131,102.159,89.756,81.4121,76.0227,70.949,67.1303,63.9572,61.5517,59.0753,56.9,54.9589,53.2127,51.63,50.1864,48.4481,47.6023,46.1388,45.1084,44.155,43.2627,42.4237,41.6328,40.8855,40.1778,39.5063,38.8681,38.2603,37.6807,37.1271,36.5975,36.0904,35.604,35.1371,34.6883,34.2564,33.8405,33.4395
3116,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.78,195.779,195.779,195.779,195.779,195.779,195.779
3117,2982.57,2982.57,2982.57,2982.57,2916.71,2418.03,2112.35,1858.97,1685.99,1513.62,1367.49,1259.14,1157.77,1077.74,996.125,923.729,858.419,799.184,745.151,695.615,649.999,603.388,564.294,528.093,486.362,454.556,425.397,398.03,372.194,347.742,324.558,302.54,281.595,261.643,242.611,224.432,207.046,190.4,174.443,159.132
3118,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1210.5,1206.25,1194.17,1177.25,1156.97,1134.49,1110.65,1086.11,1042.2,1009.28,984.072,971.029,953.654,931.88,914.763,899.588
3119,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385,343.385
3120,3097.25,3097.25,3097.25,3097.25,2964.34,2436.43,2133.12,1894.33,1698.58,1526.07,1380.39,1270.96,1169.23,1088.48,1006.72,934.134,868.664,809.285,755.122,705.471,654.983,612.779,573.821,529.028,495.035,463.952,434.846,407.427,381.529,357.018,333.78,311.712,290.721,270.727,251.656,233.44,216.021,199.343,183.357,168.019
3121,520.77,506.869,-695.829,-986.549,-1142.7,-1239.27,-1313.03,-1360.52,-1397.52,-1427.39,-1452.09,-1472.91,-1490.73,-1506.2,-1519.76,-1531.77,-1542.5,-1552.14,-1560.87,-1568.81,-1576.08,-1582.76,-1588.92,-1594.62,-1599.92,-1604.86,-1609.48,-1613.81,-1617.88,-1621.71,-1625.32,-1628.74,-1631.98,-1635.05,-1637.97,-1640.76,-1643.41,-1645.94,-1648.35,-1650.67
3122,446.596,446.596,446.596,446.596,446.596,446.596,446.596,446.596,446.596,446.596,446.596,446.595,446.595,446.595,446.595,446.595,446.595,446.595,446.595,446.595,446.595,446.595,445.626,441.432,435.155,427.419,418.765,409.583,395.245,379.953,372.291,365.21,356.946,351.738,344.044,337.914,331.088,325.227,319.114,313.203
