LATITUDE_NAD83,LONGITUDE_NAD83,TEMP_C,GEOTHERMOMETER_QUARTZ_C,GEOTHERMOMETER_CHALCEDONY_C,pH_FIELD,TDS_LAB,AL_PPM,B_PPM,BA_PPM,BE_PPM,BR_PPM,CA_PPM,CL_PPM,HCO3_PPM,K_PPM,LI_PPM,MG_PPM,NA_PPM,δO18
37.7322,-113.09106,12.125,69.28313606,37.44601193,7.1,,,0.071,,,0.06,149.0,24.6,426.0,3.4,,77.4,21.2,-14.0
40.44106,-112.15243999999998,10.6,,,,,,,,,,,,,,,,,
37.7172,-113.09773,12.0,,,7.3,,,,,,,,,,,,,,
40.71939,-112.05216,14.0,106.3101815,76.72352388,7.9,,,,,,,85.0,228.0,,,,55.0,,
39.28596,-112.56278,27.5,83.38138227,52.24950687,8.300000191,272.0,,0.159999996,,,,9.0,28.0,190.0,2.0,,4.5,81.0,
39.30218,-112.55717,17.5,72.04496078,40.33152911,,,,0.06,,,,14.0,32.0,,3.4,,13.0,38.0,
40.71856,-112.05272000000001,14.7,102.638341556,72.822647808,7.88,,,0.13,,,,31.0,231.83333333333334,,18.0,,13.75,258.0,
39.30216,-112.55768,28.0,83.38138227,52.24950687,8.199999809,258.0,,0.119999997,,,,10.0,30.0,171.0,2.0,,4.599999905,73.0,
39.30218,-112.55772,28.25,83.38138227,52.24950687,8.2,,,0.12,,,,10.0,30.0,,2.1,,4.6,73.0,
40.11245,-112.27161,12.8,115.2247407,86.37475036,7.7,,,,,,,44.0,25.0,,,,26.0,,
39.28607,-112.56384000000001,26.291666666666668,81.92091045800001,50.70793245600001,8.059999999999999,,,0.14422222222222222,,,,9.120000000000001,35.6,,1.8922222222222222,,4.63,87.55555555555556,
37.83136,-113.06106,13.0,94.90521999,64.48760818,7.7,,,0.13,,,,120.0,51.0,,7.5,,72.0,61.0,
37.74998,-113.08828,13.5,,,,,,,,,,,,,,,,,
40.71828000000002,-112.05411000000002,13.890476190476189,101.889867512,72.035962925,7.679999999999999,,,0.27571428571428575,,,,65.46363636363637,861.75,,23.566666666666666,,33.90909090909091,342.55555555555554,
37.70664,-113.10356000000002,13.25,62.87583779,30.7786512,7.4,,,0.118,,,0.06,149.0,13.0,281.0,3.11,,81.6,20.5,-14.02
38.34358,-112.88995,12.8,57.44303290000001,25.154599800000003,8.2,,,0.03,,,0.0,67.0,18.0,,1.9,,20.0,21.0,
40.65121,-112.0799,13.5,93.51414972,63.061330435,7.466666666666666,,0.004,,0.189,0.001,0.14,70.85,124.0,213.0,3.735,,19.5,66.5,-14.82
37.7397,-113.09355999999998,12.333333333333334,,,7.3,,,,,,,,,,,,,,
37.19168,-113.27578,33.5,70.43860374,38.65237633,7.1,5060.0,,1.3,,,,417.0,1700.0,598.0,107.0,,79.0,1033.0,
40.66356,-112.07661,12.5,82.08833868,50.88409673,7.7,,,0.04,0.08,,,47.0,29.0,,5.4,,15.0,29.0,
37.6922,-113.11078,14.0,,,,,,,,,,,,,,,,,
40.71883,-112.05689,13.5,,,,,,,,,,,,,,,,,
41.01383,-111.94939,20.0,,,,,,,,,,,,,,,,,
41.06192,-111.93179,13.5,58.49748385,26.24407936,7.9,,0.001,,0.094,0.001,0.05,52.8,19.0,234.0,4.31,,15.4,16.9,-16.27
40.01522,-112.31051,5.6,45.27805007,12.65775451,7.8,,,0.04,,,,55.0,47.0,,1.2,,19.0,34.0,
37.7472,-113.09301,15.0,,,,,,,,,,,,,,,,,
38.49377,-112.84168,261.0,209.1826367,193.21465669999998,6.049999952,6614.0,,28.5,,,,8.049999952,3650.0,,400.0,,0.340000011,2175.0,
37.8722,-113.0519,16.0,,,,,,,,,,,,,,,,,
38.27719,-112.91551,17.2,65.28697452,33.28325392,8.0,,,0.05,,,0.0,67.0,37.0,,2.6,,29.0,18.0,
37.69914,-113.11023,13.5,64.55772944,32.52518145,7.25,,,0.109,,,0.07,121.0,22.9,478.0,3.53,,69.2,23.4,-14.12
37.71387,-113.10578,10.0,,,,,,,,,,,,,,,,,
37.7122,-113.10634,10.5,,,,,,,,,,,,,,,,,
41.05411,-111.93827,16.0,,,,,,,,,,,,,,,,,
37.69275,-113.11467,11.5,,,,,,,,,,,,,,,,,
41.57771,-111.74522,8.0,15.179435980333333,-17.598752902,7.933333333333333,,0.02,0.049999999999999996,,,,59.0,7.333333333333333,,0.35,,17.0,4.45,
37.76331,-113.09134,16.0,68.77971239,36.92079624,7.4,,,0.067,,,0.07,123.0,23.5,325.0,2.78,,69.0,18.0,-14.42
37.70331,-113.11162,11.25,65.16610216000001,33.1589241,7.3,,,0.0975,,,0.11,205.5,31.1,390.0,4.09,,103.0,25.65,-13.99
41.01911,-111.95216,18.0,,,,,,,,,,,,,,,,,
40.71632999999999,-112.06271999999997,15.2,106.58199946666667,77.01772139,7.7,,,,0.081,0.0015,,49.666666666666664,320.6666666666667,,24.0,0.23,24.333333333333332,370.0,
40.7105,-112.0655,16.5,98.94676311,68.80939809,7.6,,,,,,,152.0,215.0,,,,95.0,,
40.71467,-112.06439,12.5,95.94136707,65.59412258,7.8,,,,,,,70.0,358.0,,,,44.0,,
41.13078,-111.91355,12.5,47.99372128,15.43603251,7.4,,,0.04,,,,61.0,24.0,,1.3,,14.0,17.0,
37.70053,-113.11551,12.0,,,,,,,,,,,,,,,,,
37.71248,-113.11162,11.0,,,,,,,,,,,,,,,,,
37.70498,-113.11467,11.0,,,7.1,,,,,,,,,,,,,,
37.72859,-113.10689,12.666666666666666,66.18065469,34.213053115,7.5,,,0.0415,,,0.07500000000000001,196.5,25.05,227.5,3.9899999999999998,,111.0,18.549999999999997,-14.18
37.71609,-113.11106,11.25,,,,,,,,,,,,,,,,,
41.32216,-111.84411,12.0,100.8709537,70.87248531,8.3,,,,,,,23.0,6.5,,5.2,,8.0,23.0,
37.6722,-113.12578,13.9,,,,,,,,,,,60.0,,,,,,
37.77192000000001,-113.09273,16.425,65.961874085,33.986427852999995,7.770588235294118,,,0.048499999999999995,,,,63.89,9.252999999999998,,2.5509999999999997,,38.94,15.36,
40.69661,-112.07439,30.5,78.0140994,46.59202499,7.8,,,,,,,668.0,6440.0,,,,157.0,,
37.68414,-113.12301,13.5,,,7.1,,,,,,,,,,,,,,
40.40745,-112.1805,5.6,,,,,,,,,,,,,,,,,
40.72078,-112.06716000000002,20.0,95.94136707,65.59412258,7.7,,,,,,,64.0,808.0,,,,51.0,,
37.72887,-113.10967,11.5,,,,,,,,,,,,,,,,,
37.7272,-113.11023,12.5,,,8.0,,,,,,,,,,,,,,
37.72498,-113.11106,10.833333333333334,66.00552682,34.03068547,6.85,,,0.093,,,0.09,298.0,35.0,500.0,5.74,,146.0,30.7,-14.13
37.73914,-113.10634,13.625,,,7.4,,,,,,,,,,,,,,
37.69803,-113.12023,13.75,,,,,,,,,,,,,,,,,
37.69942,-113.12051000000001,13.666666666666666,,,7.6,,,,,,,,,,,,,,
40.678000000000004,-112.08466,17.0,91.68330179,61.05338384,7.8,,,,,,,240.0,205.0,,,,92.0,,
40.80272,-112.03939,17.0,69.78157533,37.96625646,8.0,,,0.46,0.2,,,23.0,400.0,,3.3,,18.0,310.0,-17.55
37.71609,-113.11606,11.0,,,,,,,,,,,,,,,,,
40.45022,-112.16743999999998,8.9,,,,,,,,,,,,,,,,,
38.50191,-112.85106,59.43333333333334,222.28357590000002,208.67425405,7.733333333333333,,,,,,3.3,20.5,3933.3333333333335,,480.0,,1.65,2300.0,
40.67883,-112.08522,14.5,103.485495455,73.69131865,7.65,,,,,,,330.0,300.0,,,,97.5,,
37.69109,-113.12495,13.5,72.98512967,41.31540548,7.2,,,0.1,,,0.1,162.0,35.5,381.0,3.63,,97.2,28.4,-14.14
38.45367,-112.86818,205.0,115.22047640000001,86.370395555,7.0500001910000005,5702.0,,27.0,,,,110.5,2882.5,582.5,217.0,,3.9500000475,1900.0,
37.70664,-113.11995,10.5,,,,,,,,,,,,,,,,,
40.71939,-112.07077,18.5,99.91639999,69.84858559999999,7.7,,,,,,,136.0,1400.0,,,,68.0,,
38.50358,-112.85134,24.4,,,7.7,,,,,,,,3200.0,,,,,,
37.56914,-113.16606000000002,16.73076923076923,60.848655195,28.677872045,7.514285714285714,,,0.09699999999999999,,,,58.86666666666667,34.916666666666664,160.0,2.0533333333333332,,26.083333333333332,34.13333333333333,
40.83022,-112.03077,19.25,68.77971239,36.92079624,7.7,,,,,,,11.0,138.0,,,,11.0,,
37.62859,-113.14633999999998,13.775,61.30404342,29.14989622,7.133333333333333,,,0.0905,,,0.08,114.5,7.615,366.0,2.005,,42.65,15.600000000000001,
40.78383,-112.04855,10.0,,,7.8,,,,,,,,,,,,,,
41.01944,-111.96277,20.0,61.52592334,29.37871803,7.800000191,222.0,,,,,,27.0,23.0,192.0,,,6.8000001910000005,46.0,
41.01939,-111.96327,12.5,70.43860374,38.65237633,7.6,,,0.04,,,,63.0,17.0,,2.6,,32.0,6.8,
40.80911,-112.04022,16.0,68.18892508,36.30589071,8.033333333333333,,,,,,,13.333333333333334,350.6666666666667,,2.2,,12.333333333333334,340.0,
37.68581,-113.12912,19.5,,,7.7,,,,,,,,,,,,,,
41.15105,-111.91605,15.0,52.96603414,20.54004037,8.0,,,0.03,,,,46.0,20.0,,1.3,,10.0,18.0,
40.40828,-112.18661000000002,7.2,,,,,,,,,,,,,,,,,
40.68439,-112.08689,16.0,92.77700792,62.21805734,7.7,,,,,,,103.0,202.0,,,,39.0,,
37.67137,-113.13523,15.75,83.38138227,52.24950687,7.3,,,0.17600000000000002,,,0.23,145.0,61.4,222.0,3.6,,83.0,66.1,
37.568589999999986,-113.16967000000001,15.2,58.98517051500001,26.74960874,7.6499999999999995,,,0.12799999999999997,,,,69.2,41.0,,1.98,,29.4,40.4,
37.20832,-113.28912,17.5,73.60251877,41.96193943,,,,0.58,,,,180.0,74.0,,6.0,,110.0,64.0,
39.36023,-112.55967,21.5,65.813438,34.01578981466667,7.966666666666666,,,0.07,,,,19.599999999999998,30.400000000000002,,2.8,,8.200000000000001,53.0,
39.36026,-112.55968,24.0,80.76403312,49.48729163,8.100000381000001,245.0,,0.07,,,,18.0,15.0,171.0,3.0,,9.899999618999999,53.0,
41.11567,-111.93065,15.0,79.68084897,48.34602247,7.3,,0.004,,0.434,0.001,0.15,40.0,29.8,315.0,9.58,,23.8,50.5,-15.96
40.84634000000001,-112.02937000000001,26.833333333333332,74.32184872,42.729616463333336,7.983333269666666,503.6666666666667,,0.35666667399999996,,,,11.666666666666666,134.66666666666666,284.0,3.0,0.079999998,4.700000047666666,162.33333333333334,
40.846329999999995,-112.02939,24.738095238095237,72.22064114675,40.77424921416667,7.987500000000001,,,0.3783333333333334,,,,11.258333333333333,161.28571428571428,,3.9199999999999995,,4.166666666666667,167.7,
37.69192,-113.12995,12.666666666666666,,,,,,,,,,,,,,,,,
40.74217,-112.06772,13.25,58.07856039,25.81111907,6.9,,,,,,0.03,102.0,65.4,354.0,1.57,,23.5,38.3,
39.33996,-112.56778,26.10000038,84.64484943,53.58519438,8.100000381000001,292.0,,,,,,14.0,43.0,154.0,,,4.900000095,80.0,
40.80328,-112.04577,14.5,64.040324355,32.043471085,8.1,,,1.1,0.056,,,9.5,178.0,,10.2,,4.5,262.5,-17.0
37.6772,-113.13551,15.0,,,7.3,,,,,,,,,,,,,,
40.80411,-112.04577,15.5,67.15120894,35.223392445,8.1,,,0.47,0.19,,,19.0,343.5,,2.9,,16.0,290.0,-17.65
37.62081,-113.15439,11.0,88.27266915,57.42869496,,,,0.22,,,,160.0,110.0,,11.0,,110.0,120.0,
41.31661,-111.85799999999999,11.0,57.44303290000001,25.154599800000003,7.2,,,,,,,24.0,8.4,,0.7,,9.7,13.0,
37.75053,-113.11162,13.5,,,,,,,,,,,,,,,,,
37.57637,-113.16967,14.5,,,,,,,,,,,,,,,,,
40.69606,-112.08577,16.0,87.0891229,56.17342712,7.9,,,,,,,63.0,258.0,,,,115.0,,
39.33968,-112.56910999999998,25.5,88.87973077333334,58.08207656,8.166666666666666,,,,,,,14.0,43.5,,,,5.433333333333333,,
37.65859,-113.14328,13.5,63.44297926,31.36730133,,,,0.09,,,,120.0,22.0,,3.3,,53.0,31.0,
37.59276,-113.16523,18.5,100.3000001,70.25994864,7.6,,,0.114,,,0.17,54.7,30.8,157.0,5.37,,30.8,33.7,
37.67387,-113.13828,10.5,,,,,,,,,,,,,,,,,
40.79328,-112.05133,17.0,68.77971239,36.92079624,8.0,,,,,,,77.0,470.0,,,,0.5,,
37.72359,-113.1219,14.0,,,,,,,,,,,,,,,,,
41.33383,-111.85355,9.5,70.43860374,38.65237633,7.4,,,,,,,32.0,12.0,,1.9,,6.7,9.1,
37.2347,-113.28412,15.5,87.0891229,56.17342712,7.65,,,0.07,,,,84.0,20.0,,,,43.0,,-12.8
37.56276,-113.17578,16.0,65.28697452,33.28325392,7.5,,,0.05,,,,57.0,9.0,,1.4,,36.0,18.0,
37.33609000000001,-113.25078,18.0,,,,,,,,,,,14.0,,,,,,
37.60168,-113.16298,21.0,102.7369715,72.87658266,7.800000191,408.0,,0.140000001,,,,47.0,12.0,180.0,4.099999905,,30.0,31.0,
37.60164,-113.16328,21.0,102.7369715,72.87658266,7.8,,,0.14,,,,47.0,12.0,,4.1,,30.0,31.0,
41.01967,-111.96966,21.0,80.74748191,49.470681715,7.75,,,0.03,,,,26.5,16.0,,2.6,,6.4,30.0,
37.76525,-113.10884,13.0,67.06408575,35.1326479,,,,0.04,,,,60.0,7.8,,2.7,,37.0,12.0,
41.026329999999994,-111.96744,16.714285714285715,65.28697452,33.28325392,7.7,,,0.04,,,,35.0,15.0,,2.4,,8.2,28.0,
41.01944,-111.97028,24.0,79.40662514,48.0572667,7.800000191,195.0,,,,,,25.0,18.0,161.0,,,7.300000191,32.0,
37.60081,-113.16467,21.0,,,,,,,,,,,,,,,,,
37.60078,-113.16498,21.10000038,105.4356194,75.78082993,7.699999808999999,403.0,,,,,,47.0,12.0,178.0,,,28.0,34.0,
37.58581,-113.17051,17.0,,,8.1,,,,,,,,,,,,,,
41.01994000000001,-111.97161,17.0,78.0140994,46.59202499,7.3,,,0.14,,,,40.0,17.0,,6.2,,14.0,46.0,
37.58526,-113.17078,17.0,,,,,,,,,,,,,,,,,
41.01994000000001,-111.97189,18.5,67.06408575,35.1326479,7.9,,,0.05,,,,28.0,17.0,,2.5,,7.5,34.0,
37.6847,-113.13801,15.5,71.24810554,39.49826598,7.8,,,0.03,,,0.09,116.0,25.0,171.0,3.39,,73.2,15.6,
38.48157,-112.86948999999998,225.0,172.1517101,149.8736356,7.300000191,,,28.20000076,,,,69.09999847,2860.0,485.0,440.0,,1.0,1780.0,
37.711639999999996,-113.12940000000002,14.285714285714286,65.20838149800002,33.202614978999996,7.878571428571429,,,0.0442,,,0.07,75.46000000000001,14.309999999999999,153.0,2.41,,46.05,10.052000000000001,
41.32494000000001,-111.86022,9.0,42.37757363,9.697648691,7.5,,,,,,,44.0,7.3,,0.4,,8.9,5.4,
37.64164,-113.15301,20.6,,,7.9,,,0.29,,,,71.0,58.0,,3.5,,17.0,61.0,
37.71414,-113.1294,14.0,65.28697452,33.28325392,7.7,,,0.03,,,,66.0,10.0,,1.9,,39.0,9.1,
41.14383,-111.92772,16.0,61.52592334,29.37871803,7.6,,,0.03,,,,53.0,30.0,,1.5,,13.0,27.0,
40.78717,-112.05828,25.0,76.58424231,45.08937459,7.2,,,,,,,218.0,2580.0,,,,101.0,,
37.68442,-113.13967,13.0,,,,,,,,,,,,,,,,,
37.50581,-113.19912,16.0,,,,,,,,,,,,,,,,,
37.8247,-113.09328,13.0,59.580220770000004,27.400754239999998,7.699999999999999,,,0.118,,,0.05,54.15,15.4,178.0,4.845000000000001,,42.65,41.3,
40.35022,-112.21772,7.2,36.92810321,4.156266701,7.9,,,0.05,,,,52.0,26.0,,0.4,,20.0,21.0,
40.54021999999999,-112.14994,19.555555555555557,,,6.933333333333333,,,,,,,,50.11764705882353,266.5882352941176,,,,,
37.26665,-113.27995,16.0,90.09514991500001,59.36845261,7.7,,,0.06,,,0.08,75.5,17.5,178.0,2.72,,30.3,19.2,-12.855
37.54331000000001,-113.18912,11.972972972972974,58.028970080000015,25.761291256153854,7.3826086956521735,,,0.072375,,,0.04,111.92307692307692,14.871999999999998,379.0,2.104,,37.91538461538461,16.145454545454545,
41.10467,-111.94605,12.5,55.25928335,22.90149772,7.4,,,0.02,,,,62.0,20.0,,1.5,,15.0,16.0,
38.99663,-112.698,15.166666666666666,68.77971239,36.92079624,7.6,,,3.0,,,,200.0,4300.0,,46.0,,190.0,2550.0,-13.516666666666666
38.22136,-112.96356000000002,20.5,79.40662514,48.0572667,8.2,,,0.0,,,,38.0,26.0,,1.2,,6.1,34.0,
40.80022,-112.05799999999999,17.0,67.06408575,35.1326479,7.8,,,,,,,14.0,232.0,,,,11.0,,
40.78415,-112.06408,23.0,98.94676311,68.80939809,7.619999886,1950.0,,0.400000006,,,,73.0,989.0,217.0,12.0,0.189999998,42.0,484.0,
37.76525,-113.11717,16.5,,,8.0,,,,,,,,,,,,,,
40.821329999999996,-112.05078000000002,20.285714285714285,69.732926608,37.917711228,7.779999999999999,,,,,,,11.666666666666666,131.16666666666666,,2.1,,7.016666666666666,164.0,
40.82134,-112.05078,20.0,70.43860374,38.65237633,8.199999809,447.0,,,,,,11.0,140.0,201.0,2.0,,6.8000001910000005,160.0,
40.85744,-112.03772,25.7,77.497173285,46.056474945,8.1,,,0.33,,,,13.8,150.8,,3.1,,4.4799999999999995,166.0,
41.13244,-111.93716,12.5,45.27805007,12.65775451,7.5,,,0.04,,,,70.0,24.0,,1.5,,16.0,16.0,
41.10189,-111.94883,15.0,,,8.1,,,0.03,,,,43.0,23.0,,1.2,,9.4,23.0,
40.35467,-112.22106,8.3,32.19814028,-0.632301809,7.9,,,0.06,,,,67.0,13.0,,0.4,,14.0,15.0,
40.80094,-112.05978,25.0,76.58424231,45.08937459,7.2,4400.0,,,,,,218.0,2580.0,112.0,,,100.0,1320.0,
40.85594,-112.03978,26.5,75.11461457,43.5469018,7.8,492.0,,,,,,14.0,140.0,270.0,,,3.6,171.0,
40.80824000000001,-112.05798,23.5,93.850698,63.3625169,8.0,,,,,,,16.0,160.0,300.0,,,5.8000001910000005,190.0,
40.80828,-112.05799999999999,23.25,93.850698,63.3625169,8.0,,,,,,,16.0,164.0,,,,5.8,,
37.68442000000002,-113.14827999999994,14.826086956521738,62.80495913375,30.777977084499994,7.7375,,,0.04114285714285715,,,0.06,57.12222222222223,14.0,174.0,2.4085714285714284,,36.2,9.071428571428571,
40.73328,-112.08689,21.0,78.0140994,46.59202499,7.7,,,,,,,311.0,2820.0,,,,170.0,,
41.08244000000001,-111.95966,15.5,57.44303290000001,25.154599800000003,7.8,,,0.01,,,,30.0,9.8,,0.6,,6.6,12.0,
37.72831,-113.13412,15.0,68.10052266,36.21257404,7.7,,,0.037000000000000005,,,0.04,50.2,10.7,174.0,2.14,,34.1,14.3,
41.75965,-111.70910999999998,7.4,15.7805844625,-17.0962261025,7.9,,,0.01,,,,48.25,2.45,,0.6,,16.25,1.1333333333333333,
39.35796,-112.57778,26.600000190000003,66.93700463,35.16436423,8.1,279.0,,,,,,19.0,42.5,158.0,,,4.8999999525,76.0,
39.35996,-112.57745,26.6,76.960223204,45.585960195999995,8.1,,,0.11,,,,16.4,44.0,,1.8,,5.42,74.0,
39.35996,-112.57748,26.0,89.43214294,58.65970909,8.100000381000001,273.0,,,,,,14.0,43.0,160.0,,,6.400000095,69.0,
37.73692,-113.13245,15.0,,,,,,,,,,,,,,,,,
40.69578,-112.10216,16.5,63.44297926,31.36730133,7.4,,,,,,,67.0,210.0,,15.0,,56.0,160.0,
37.70775,-113.14328,14.5,68.27118628,36.39049306,7.7,,,0.052000000000000005,,,0.02,49.9,6.55,197.0,2.23,,32.8,14.6,-14.72
37.7422,-113.13217,17.5,65.46760071,33.47109529,8.1,,,0.102,,,0.02,62.6,15.0,135.0,3.12,,42.7,29.9,
41.0455,-111.97661,17.0,,,7.7,,,,,,,,31.0,,,,,,
38.12664,-113.00412,17.8,101.8109719,71.88164512,7.7,,,0.11,,,0.0,73.0,74.0,,16.0,,14.0,35.0,
39.64801,-112.47939,18.5,99.91639999,69.84858559999999,7.9,,,0.52,,,,140.0,650.0,,9.8,,130.0,330.0,
37.36331,-113.25884,15.0,91.79359851,61.17078612,7.5,,,,,,,87.3,16.4,,2.81,,32.3,19.9,
37.57081,-113.19051,13.0,79.40662514,48.0572667,7.4,,,,,,,59.0,72.0,,,,21.0,,
40.47272,-112.18578,5.0,30.2146779,-2.634515676,7.5,,,,,,,67.0,10.0,,0.7,,9.1,9.0,
40.798,-112.068,16.5,75.26344172,43.70301496,8.6,,,2.0,0.047,,,4.9,647.0,,46.0,,5.7,770.0,-11.8
40.48495,-112.18189,10.0,42.37757363,9.697648691,7.6,,,,,,,72.0,13.0,,1.5,,20.0,14.0,
40.77189,-112.07799999999999,15.166666666666666,,,,,,,,,,,31.0,,,,,,
40.79828,-112.06883,19.75,100.895907845,70.90338203499999,8.2,,,0.42,0.39,,,20.5,253.5,,6.8,,11.55,230.0,-17.5
40.78744,-112.07383,12.75,88.27266915,57.42869496,7.9,,,,,,,12.0,354.0,,,,8.3,,
37.7197,-113.14328,14.5,,,,,,,,,,,,,,,,,
41.31966,-111.87883,7.0,30.2146779,-2.634515676,8.0,,,,,,,43.0,4.0,,0.7,,20.0,4.6,
41.33383,-111.87411000000002,9.0,36.23615131,3.454516029,7.8,,,,,,,57.0,7.7,,0.6,,9.9,5.4,
37.72164,-113.14328,12.5,,,,,,,,,,,,,,,,,
40.79106,-112.07328,20.5,101.8109719,71.88164512,7.8,,,,,,,38.0,470.0,,,,16.0,,
40.8055,-112.06855,22.75,89.075681735,58.39383147,7.95,,,,,,,16.5,210.0,,6.1,,5.800000000000001,210.0,
40.80554,-112.06858,23.0,83.189763345,52.089998385,7.900000095,654.0,,0.400000006,,,,15.5,211.0,298.5,5.0,0.07,5.849999904500001,202.5,
40.7155,-112.10216,13.0,73.579787675,41.939215454999996,7.65,,,,,,,90.5,170.5,,,,37.0,,
41.35855,-111.86688999999998,11.0,47.99372128,15.43603251,7.3,,,,,,,18.0,11.0,,0.9,,6.8,12.0,
37.44304,-113.23773,14.0,,,,,,,,,,,,,,,,,
41.34494,-111.87244,10.0,42.37757363,9.697648691,6.8,,,,,,,21.0,4.5,,0.6,,4.7,3.9,
40.45745,-112.19744,7.2,28.12262066,-4.742635979,7.6,,,,,,,95.0,11.0,,,,13.0,10.0,
37.33943,-113.27356,18.0,95.94136707,65.59412258,,,,0.0,,,,64.0,17.0,,2.6,,27.0,16.0,
37.85442000000001,-113.10273,13.5,68.77971239,36.92079624,,,,0.16,,,,42.0,36.0,,5.5,,33.0,69.0,
37.82997,-113.11133999999998,13.0,72.04496078,40.33152911,,,,0.11,,,,75.0,56.0,,3.5,,80.0,55.0,
40.65189,-112.12828,14.0,,,7.1,,,,,,,,56.0,252.0,,,,,
41.328,-111.88133,10.0,26.80931205,-6.064084175,7.8,,,,,,,41.0,4.9,,0.7,,10.0,3.1,
39.30666,-112.60768,27.0,82.08833868,50.88409673,,581.0,,0.610000014,,,,6.0,140.0,293.0,1.0,,2.299999952,190.0,
39.30662,-112.60773,27.0,82.08833868,50.88409673,,,,0.61,,,,5.5,140.0,,1.4,,2.3,200.0,
40.08606,-112.33273,12.2,91.68330179,61.05338384,7.6,,,0.12,,,,117.0,325.0,,5.4,,54.0,58.0,
37.48054000000001,-113.22995000000002,13.419999999999998,60.13823502666668,27.944139486666668,7.340000000000001,,,0.14,,,,235.33333333333334,24.4,,3.633333333333333,,86.0,36.25,
37.71387,-113.15245,12.0,68.27118628,36.39049306,7.1,,,0.391,,,0.31,364.0,119.0,267.0,3.87,,326.0,115.0,-13.92
37.71359,-113.15273,16.25,78.0140994,46.59202499,7.6,,,0.083,,,0.02,54.0,12.1,162.0,2.91,,38.5,23.0,
40.81244,-112.07244,21.0,76.09772583,44.60240562333333,7.833333333333333,,,,,,,98.0,679.25,,,,27.766666666666666,,
40.7005,-112.11383,17.875,,,7.3500000000000005,,,,,,,,228.0625,223.0625,,,,,
40.48717,-112.19133,8.5,36.23615131,3.454516029,8.0,,,,,,,67.0,12.0,,0.8,,26.0,13.0,
41.120779999999996,-111.96076999999997,13.84375,66.73246326777777,34.78913207055555,7.561111111111111,,,,,,,57.666666666666664,23.833333333333332,,6.588888888888889,,18.666666666666668,35.333333333333336,
40.48689,-112.19161000000001,8.0,37.94419654,5.187511955,8.15,,,0.02,,,,82.0,14.333333333333334,216.0,1.0,,25.0,12.0,
39.43718,-112.56495,13.833333333333334,,,,,,,,,,,,,,,,,
40.80467,-112.07661,18.0,67.06408575,35.1326479,8.3,,,,,,,6.7,250.0,,2.4,,4.8,300.0,
37.88831,-113.09633999999998,12.0,,,7.6,,,,,,,,,,,,,,
37.47637,-113.23412,13.666666666666666,60.527308129999994,28.34461768,7.45,,,,,,,261.0,45.0,,,,105.5,,
41.08911,-111.97383,14.0,57.44303290000001,25.154599800000003,7.9,,,0.01,,,,48.0,14.0,,1.4500000000000002,,11.5,16.0,
40.81883,-112.07272,23.25,96.883548995,66.60555124999999,7.75,,,,,,,64.5,752.0,,12.0,,19.5,470.0,
37.60192,-113.19523,17.0,,,,,,,,,,,,,,,,,
40.46967,-112.20244,4.5,23.55101454,-9.336119133,7.9,,,,,,,66.0,4.8,,0.5,,10.0,4.8,
37.28943,-113.29939,17.5,91.68330179,61.05338384,7.3,,,,,,,67.0,11.0,,1.7,,22.0,31.0,-12.39
37.68998,-113.1669,12.5,57.44303290000001,25.154599800000003,,,,0.05,,,,67.0,16.0,,3.2,,35.0,17.0,
37.28332,-113.30189,21.0,76.58424231,45.08937459,7.9,,,0.03,,,,58.0,33.0,,,,23.0,,
37.10604,-113.36009,17.0,48.381877345,15.83386356,7.9,,,,,,0.985,35.9,43.15,128.0,2.0,,18.65,36.45,-11.03
41.2355,-111.92411,56.75,97.95332267,67.74609996000001,7.7,,,0.26,,,1.5,338.0,4965.0,,196.85,,26.95,2710.0,
41.36077,-111.87827,11.0,25.90736547,-6.970753847,6.7,,,,,,,18.0,3.9,,1.1,,4.5,3.6,
39.66523,-112.49273,15.5,109.67306285000001,80.356574345,7.800000000000001,,,0.58,,,,112.5,797.5,,5.7,,121.5,420.0,
40.81244,-112.08189,23.0,79.40662514,48.0572667,8.0,,,,,,,36.0,460.0,,,,17.0,,
37.28498,-113.30478,21.0,76.58424231,45.08937459,7.9,295.0,,,,,,58.0,33.0,228.0,,,23.0,8.0,
37.69637,-113.16884,19.5,70.92584865,39.16145119,7.5,,,0.081,,,0.04,56.4,8.36,143.0,2.6,,33.5,19.7,
37.21887,-113.32773,21.25,4.379358415000002,-26.56339883,7.7,,,0.56,,,0.25,58.0,60.3,54.0,3.865,,48.7,80.95,-12.735
37.69637,-113.16995,15.5,,,,,,,,,,,,,,,,,
40.768,-112.10022000000001,13.714285714285714,85.64912884857144,54.79173541428571,7.375,,,1.4171428571428568,,,,456.2857142857143,1714.5714285714287,,34.67142857142857,,229.35714285714286,508.1714285714285,
40.768,-112.10133,16.3,70.43860374,38.65237633,7.8,,,,,,,230.0,2100.0,,15.0,,130.0,810.0,
40.46967,-112.20938999999998,5.5,47.99372128,15.43603251,8.0,,,,,,,54.0,4.1,,0.6,,9.4,5.0,
41.69188,-111.76243999999998,6.0,18.87911176,-14.01172371,8.0,,0.03,0.030000000000000002,,,,47.0,4.8,,0.6000000000000001,,15.0,2.5,
40.76854,-112.10268,23.25,76.504571955,45.009603065,7.9500000475,1990.0,,0.25999999,,,,105.0,1100.0,113.0,7.5,,56.5,525.0,
