Name,X,Y,S1,S2,S3,S4,Cluster
82A-11-RD1,326907.12,4.40670723e6,0.9458117349452372,0.41071987099715906,0.12737265639597725,0.2176466119101604,C
82A-11-RD2,326907.12,4.40670723e6,0.9458117349458858,0.41071987099757545,0.12737265639492756,0.2176466119102617,C
82A-11-RD3,326907.12,4.40670723e6,0.9458117349452788,0.4107198709971858,0.12737265639590986,0.21764661191016693,C
88-11,326889.0,4.40544507e6,0.4329732740242598,0.3586880944285039,0.6320370046561965,0.5470701323311115,A
B1,327745.53,4.40596877e6,0.37124765974256513,0.6225587648255312,0.1720412466344843,0.4849478610584244,D
B2,327721.65,4.40609786e6,0.07513185478072133,0.06143728400487013,0.05618798703889861,2.1206902051496918e-16,B
B3,327738.97,4.40619405e6,0.15961112164332894,0.15746851361199232,0.15358657256387104,0.1374108182880624,B
B4,327778.14,4.40639034e6,0.17013462566407372,0.1877027663599589,0.22557923413958483,0.28928493886750717,A
B5,327713.81,4.40629808e6,0.45599994647042663,0.45622884177951967,0.42759921028893005,0.44584457411055467,B
B5A,327754.04,4.40637455e6,0.27696086071244524,0.28016006509021263,0.30981395792905697,0.4462103588816003,A
B6,327848.36,4.40636567e6,0.16944813026695674,0.16521882684526915,0.18890759943569127,0.2613609827931865,A
B7,327784.51,4.40629935e6,0.06167908857921954,0.06428600250319351,0.07187233294459858,0.15780241233969877,A
B8,327603.56,4.40643766e6,0.6070713329731052,0.6317471434111406,0.6463039260814551,0.4078613534338748,B
BCH-1,328398.2,4.40887416e6,0.11861244878281353,0.41753454889140973,0.6664915508825027,0.5859561602543092,A
BCH-2,327732.14,4.40800628e6,0.16683554377494944,0.47647231856839534,1.0,0.6583661615708347,A
BCH-3,327126.74,4.40600409e6,0.6158367180909721,0.15953538152327965,0.766036132694605,0.8774529064661604,A
EE-1,327575.0,4.40640489e6,0.6703154840498629,0.5759601672166569,0.6347404057700419,0.3934854274799862,B
MG-1(SP-1),328194.09,4.4071925e6,0.5833113778223816,0.7234557723510142,0.714031983837679,0.6610578735452112,B
MG-2(SP-2),328128.08,4.4076273e6,0.36829065963796564,0.9201414031521264,0.5687402464066283,0.6285047452727108,B
MGI-1,327853.91,4.40678619e6,0.09431250185932832,0.17906278750436674,0.2602361444107946,0.18107238218844163,A
MGI-2,327994.35,4.40709171e6,0.10316958144135338,0.12209537961088254,0.17583826923628276,0.2942741512740362,A
