Name,X,Y,S1,S2,S3,S4,Cluster
64-1,328156.6,4.40795433e6,0.4846887143404856,0.3383124336526088,1.6594854040737076e-16,0.33598709144820765,A
68A-1,328229.72,4.40707921e6,2.6866415648209604e-16,0.9980619984226156,0.19202165964463944,2.9673436878231144e-16,A
68B-1,328065.7,4.40706164e6,0.23111804667252026,0.653783209842965,0.2664506774195043,0.13036021464561223,A
77-1,328214.13,4.40718169e6,0.42625069690069245,0.5643025622910453,1.6594854040737076e-16,0.3852450281161876,A
81-1,328567.28,4.40851194e6,1.0,2.3301026277801176e-16,1.6594854040737076e-16,2.9673436878231144e-16,C
81-11,326859.34,4.4069495e6,2.6866415648209604e-16,2.3301026277801176e-16,0.6454802007592538,2.9673436878231144e-16,B
81A-1,328598.76,4.40855648e6,0.9854421190820255,2.3301026277801176e-16,1.6594854040737076e-16,2.9673436878231144e-16,C
81B-1,328528.63,4.40843124e6,0.5731230411192628,0.11585914344933029,1.6594854040737076e-16,0.517860961888907,D
82A-11,326907.12,4.40670723e6,2.6866415648209604e-16,2.3301026277801176e-16,1.6594854040737076e-16,1.0,D
82A-11-RD1,326907.12,4.40670723e6,2.6866415648209604e-16,2.3301026277801176e-16,1.6594854040737076e-16,1.0,D
82A-11-RD2,326907.12,4.40670723e6,2.6866415648209604e-16,2.3301026277801176e-16,1.6594854040737076e-16,1.0,D
82A-11-RD3,326907.12,4.40670723e6,2.6866415648209604e-16,2.3301026277801176e-16,1.6594854040737076e-16,1.0,D
88-11,326889.0,4.40544507e6,0.29960887650508394,2.3301026277801176e-16,0.14098167538789705,0.5397876810332286,D
B1,327745.53,4.40596877e6,0.2635530262631831,0.09600965670812599,0.4635322746379761,2.9673436878231144e-16,B
B2,327721.65,4.40609786e6,9.237795767026492e-14,2.3301026277801176e-16,1.0,2.9673436878231144e-16,B
B3,327738.97,4.40619405e6,2.6866415648209604e-16,0.7023730021991142,0.3840555164246282,2.9673436878231144e-16,A
B4,327778.14,4.40639034e6,0.528687495002149,0.6737832510379385,0.0036571952127197643,2.9673436878231144e-16,A
B5,327713.81,4.40629808e6,0.09989502751850533,0.5931983743700558,1.6594854040737076e-16,0.5436910161909222,A
B5A,327754.04,4.40637455e6,0.3852970647871675,0.6166418436883835,1.7265653341435392e-9,0.20137200524989923,A
B6,327848.36,4.40636567e6,2.6866415648209604e-16,0.6750487428770899,0.13025166755518672,0.4153678925134758,A
B7,327784.51,4.40629935e6,0.12584183632771703,0.7367165117507006,0.0002765631306534636,0.4286898766696147,A
B8,327603.56,4.40643766e6,0.324693173305747,0.42184363688055765,0.24099640371394773,2.9673436878231144e-16,A
BCH-1,328398.2,4.40887416e6,0.25226227793339884,2.3301026277801176e-16,0.33438983947067635,0.30574982594159866,B
BCH-2,327732.14,4.40800628e6,2.6866415648209604e-16,0.27164919529296283,0.5498298928073481,2.9673436878231144e-16,B
BCH-3,327126.74,4.40600409e6,2.6866415648209604e-16,2.3301026277801176e-16,0.48594474385382147,0.4464577277890365,B
EE-1,327575.0,4.40640489e6,0.2866984557914762,0.40319169938517857,0.27731970721655685,2.9673436878231144e-16,A
MG-1(SP-1),328194.09,4.4071925e6,2.6866415648209604e-16,1.0,1.6594854040737076e-16,0.36825448394243454,A
MG-2(SP-2),328128.08,4.4076273e6,0.5933360849635705,0.3057233769079513,1.6594854040737076e-16,0.29690648679381426,A
MGI-1,327853.91,4.40678619e6,0.7833478186785914,0.44128926754876296,1.369398630545403e-5,2.9673436878231144e-16,A
MGI-2,327994.35,4.40709171e6,0.14368030956907402,0.7185612983674917,6.809611434369032e-11,0.562287871711767,A
