Name,S1,S2,S3,S4,S5
B7,0.07302608472633888,0.019501605230227894,0.02467581680284112,0.006418590351870452,0.020646968796419647
B8,3.8474738978081434e-17,2.517884447196742e-17,2.89972656035956e-17,0.07735627232261434,2.7373386072535024e-17
BCH-1,3.8474738978081434e-17,0.01996660643804667,0.03673558195945349,2.1987597583673138e-17,0.022301234352940163
BCH-2,3.8474738978081434e-17,0.012226331764335746,0.05415665204792738,0.021846606493131502,2.7373386072535024e-17
BCH-3,0.007145096716064273,2.517884447196742e-17,0.06786210897647256,2.1987597583673138e-17,0.025394042165983493
EE-1,3.8474738978081434e-17,2.517884447196742e-17,2.89972656035956e-17,0.07641815088482008,2.7373386072535024e-17
MG-1(SP-1),0.10547694269459183,0.023910691171235815,2.89972656035956e-17,1.054041097457713e-9,0.023700152296262017
MG-2(SP-2),6.252294004824764e-6,0.06031058934772843,2.89972656035956e-17,2.1987597583673138e-17,0.024900434902087834
MGI-1,0.035223443355041115,0.05074249042466867,0.027723052997719374,0.0021454563941667756,9.54364277730336e-7
MGI-2,0.07097204822079684,0.021337105277796583,0.038505024678649656,1.4526858648934623e-5,0.033022135307456714
