LATITUDE_NAD83,LONGITUDE_NAD83,TEMP_C,GEOTHERMOMETER_QUARTZ_C,GEOTHERMOMETER_CHALCEDONY_C,pH_FIELD,TDS_LAB,AL_PPM,B_PPM,BA_PPM,BE_PPM,BR_PPM,CA_PPM,CL_PPM,HCO3_PPM,K_PPM,LI_PPM,MG_PPM,NA_PPM,δO18
41.19434,-114.98212,6.0,68.77971239,36.92079624,7.14,209.98,,0.07,,,,29.0,13.0,116.0,2.8,0.01,6.8,16.0,-15.81
41.18319,-114.98869,34.2,129.7,102.3,,,,0.919916982,0.888471695,,,74.73545435,21.45,1015.8,33.0,0.658626532,32.92043427,289.2528821,
41.181999999999995,-114.98987999999999,48.51666666666667,130.4358161,103.03673470000001,6.3,553.3766666666667,0.002,0.7715,0.424,0.003,,42.25,36.8,1096.0,42.4,0.776,12.115,378.0,-16.975
42.30297,-114.58254,12.0,,,8.1,,,0.2,,,,157.0,281.0,,3.9,,76.0,173.0,
41.18195,-114.99048,60.666666666666664,141.2640485,115.01391530000001,6.58,1442.13,,0.8300000000000001,,,,76.5,26.5,1172.5,30.5,0.775,36.5,300.0,-16.28
42.3288,-114.57365,14.0,,,7.7,,,0.0,,,,134.0,178.0,,6.3,,48.0,144.0,
41.18203,-114.99105,48.1,139.3,112.8,,0.0,,0.7944703879999999,0.625987091,,,63.36073597,22.02,909.6,31.9,0.393780524,30.007121500000004,285.2354809,
42.43908,-114.53532,18.999999999999996,106.34143193333334,76.76065268,7.900000000000001,,,,0.0869,,,57.166666666666664,114.66666666666667,,10.5,,49.46666666666667,61.333333333333336,
36.56801,-116.54533,24.3,112.9105935,83.86196134,8.0,,,,,,,10.0,4.4,,5.4,0.07,3.7,61.0,
42.34139,-114.57431,15.6,102.54582906,72.67156479,7.739999999999999,,,,0.0253,,,77.96000000000001,116.2,,4.884,,46.72,110.24000000000001,
42.34102,-114.57448,15.0,,,7.949999999999999,,,0.32,,,,83.5,164.5,,3.55,,63.0,153.0,
42.28714,-114.59478,12.0,93.02708357333334,62.48663938666667,7.833333333333333,,,,0.0158,,,102.66666666666667,144.66666666666666,,4.930000000000001,,46.166666666666664,180.66666666666666,
36.82831,-116.46783,26.5,97.96146259,67.75434218,9.2,,0.02,,,,0.2,0.8,9.5,,1.1,0.22,0.02,120.0,
36.57978,-116.54691,22.0,,,,0.0,,,,,,,,,,,,,
37.9316,-116.11866,20.0,76.58424231,45.08937459,7.8,,0.4,0.15,0.02,2e-07,,43.0,9.9,,0.8,0.01,4.9,40.0,
37.9316,-116.11878,26.0,26.0,-4.0,7.2,400.0,0.05,0.1,0.026,,0.2,47.0,14.0,183.0,1.6,0.1,6.3,53.0,-10.98
37.93159964,-116.1187837,26.0,26.0,-4.0,7.2,400.0,0.05,0.1,0.026,,0.2,47.0,14.0,183.0,1.6,0.1,6.3,53.0,-10.98
39.73725,-115.51436,,,,,,,,,,,,,,,,,,
39.7374,-115.51432,34.0,73.60251877,41.96193943,7.2,,,,0.17,0.001,,60.0,6.7,,6.5,0.08,23.0,19.0,
36.80699,-116.48548,38.7,97.96146259,67.75434218,8.5,,,,0.17,0.0005,0.09,2.5,7.8,170.0,0.9,0.08199999999999999,0.02,95.0,
36.88951,-116.46065,33.75,102.7369715,72.87658266,7.525,,,,0.002,0.0005,0.04,8.175,6.333333333333333,124.25,5.475,0.04625,0.51,47.0,
36.57558,-116.56053,26.5,111.3218979,82.13990948,7.9,,,,,,,8.6,3.8,,5.8,0.08,2.8,60.0,
42.15769,-114.66421,32.25,114.46220490000002,85.546184,7.6,,,0.02,,,,18.0,6.5,,4.7,,2.3,18.0,-16.8
42.29491,-114.61421,29.775,115.60174430000001,86.784678735,7.85,,,0.07,,,,27.5,29.5,,9.55,,6.05,38.5,-16.5
40.66615,-115.20393,10.5,74.21263774,42.60120546,7.6,,,,,,0.04,72.4,8.93,273.0,1.48,,7.12,13.3,
40.8049,-115.1549,12.6,,,,,,,,,,,,,,,,,
40.02528,-115.42917,11.5,102.0902209,72.18159692,7.8,,,,,,0.03,20.2,10.1,180.0,5.69,,8.73,48.4,
36.8469,-116.48274,37.8,99.91639999,69.84858559999999,8.1,,,,,,,4.1,7.6,,1.3,0.08,0.09,86.0,
42.31547,-114.61087000000002,12.700000000000001,105.87243203333333,76.25170084666667,7.766666666666667,,,,0.016,,,148.33333333333334,380.0,,5.13,,75.10000000000001,226.33333333333334,
38.83901,-115.83672,14.0,84.64484943,53.58519438,8.0,,0.012,0.14,0.085,2e-07,,36.0,23.0,,11.0,0.04,7.4,60.0,
42.4213,-114.57393,21.0,108.864444,79.48099549,7.7,,,0.05,,,,94.0,110.0,,6.8,0.02,26.0,22.0,-17.4
36.54068,-116.58451,22.0,,,,0.0,,,,,,,,,,,,,
42.31685,-114.6156,14.5,,,8.3,,,0.23,,,,50.0,31.0,,3.0,,25.0,59.0,
42.18713,-114.66365,20.6,115.9787479,87.19460711,7.6,,,,,,,23.0,12.0,,7.8,,3.6,18.0,-16.6
42.43324000000001,-114.57282,15.4,99.67302360333333,69.58874919333333,7.733333333333333,,,,0.0506,,,73.0,57.366666666666674,,5.973333333333334,,26.433333333333334,70.89999999999999,
35.63357,-116.86754,17.5,,,7.7,,,0.325,,,,26.5,46.0,,4.75,,14.0,65.5,
36.56805,-116.57919,24.0,121.7290925,93.46543876,,710.154,,0.57,,,,60.0,69.0,302.0,12.0,,7.8,157.0,
40.07136,-115.42204,7.8,,,,,,,,,,,,,,,,,
35.07275,-117.0381,12.0,83.12519152,51.97885411,7.7,,,,,,0.03,47.8,18.1,224.0,4.07,,13.3,19.9,
42.21491,-114.65976,17.900000000000002,115.04472893333333,86.17928716,7.733333333333333,,,,0.101,,,28.3,11.69,,5.460000000000001,,5.260000000000001,17.733333333333334,
42.20463,-114.66865,32.0,108.864444,79.48099549,7.8,,0.02,0.05,0.08,,,21.0,6.8,,6.9,0.03,2.0,18.0,-16.9
40.39983,-115.3177,12.75,98.94676311,68.80939809,8.9,,,,,,0.345,1.2,65.95,1100.0,23.1,,0.91,502.0,
41.825190000000006,-114.81059000000003,,,,,,,,,,,,,,,,,,-17.049999999999997
40.55948,-115.26499,10.0,99.62711841,69.53846033,7.6,,,,,,0.05,69.0,8.39,304.0,2.48,,7.98,36.1,
42.31491,-114.63449,23.2,106.3101815,76.72352388,8.1,,,,,,,22.0,15.0,,8.1,,5.7,28.0,
42.32102,-114.63643,35.5,105.4356194,75.78082993,7.9,,,,,,,9.4,7.6,,3.5,,0.42,82.0,-17.1
34.96248,-117.09143,22.0,72.04496078,40.33152911,,,,1.9,,,,9.2,63.0,,2.4,,2.0,200.0,
40.14395,-115.42051,10.1,,,,,,,,,,,,,,,,,
40.02194,-115.46333,13.233333333333334,96.67796676333334,66.38205292,7.666666666666667,,,0.068,0.101,6e-05,0.10333333333333333,28.266666666666666,17.966666666666665,150.0,3.8833333333333333,0.0081,11.966666666666669,26.53333333333333,
40.71756,-115.22038,18.3,25.3,-7.5,,,,,,,,19.5,0.3986,60.8,1.79,0.0,0.694357068,1.711019272,
38.63657,-115.93528,13.0,103.6494415,73.85778758,7.8,,0.011,0.4,0.02,2e-06,,75.0,47.0,,2.2,0.04,17.0,67.0,
36.56487,-116.60601,22.0,,,,0.0,,,,,,,,,,,,,
42.39769,-114.61948999999998,16.5,105.4356194,75.78082993,7.8,,,0.06,,,,49.0,41.0,,3.9,,20.0,18.0,
42.31769,-114.65004,14.5,,,8.1,,,0.28,,,,120.0,158.0,,7.8,,50.0,32.0,
42.18269,-114.70365,19.5,,,7.5,,,0.02,,,,34.0,19.0,,5.9,,7.1,23.0,
42.20161,-114.69777,26.0,110.5129628,81.26401279,,185.0,,,,,,22.0,6.4,,5.8,,2.6,19.0,
42.20158,-114.69782,24.25,,,,,,,,,,,,,,,,,-16.8
39.01516,-115.82078,16.0,127.6925355,100.024983995,7.699999999999999,,0.156,0.19,0.01055,1.5e-07,,34.5,6.05,,6.2,0.04,7.7,36.5,
42.31741,-114.65615,19.0,108.0242278,78.57323921,7.7,,,0.05,,,,62.0,65.0,,6.1,0.02,22.0,38.0,
40.578,-115.28421000000002,,,,,,,,,,,,,,,,,,
40.57737,-115.28587,,,,,,,,,,,,,,,,,,
42.33167,-114.65417,19.7,109.1143984,79.75117393,7.9,,,,0.033,,,28.9,37.9,,5.79,,12.8,27.9,
40.25014,-115.40148,65.0,101.8109719,71.88164512,,467.442,,,,,,45.0,6.5,377.0,13.9,1.8,12.0,58.0,-16.24
40.76502,-115.22127,9.7,,,,,,,,,,,,,,,,,
42.44769,-114.61254000000001,17.76666666666667,103.86295233333334,74.08915780666666,7.966666666666668,,,,0.0433,,,65.06666666666666,55.06666666666666,,2.27,,32.6,26.766666666666666,
40.58632,-115.28588,93.0,183.300522,162.7011739,8.53,485.34,,0.2,,,,1.0,23.0,244.0,8.9,0.46,0.03,135.0,-16.09
40.58678,-115.28598,93.0,,,,,,,,,,,,,,,,,
40.5863,-115.28638,54.6,119.6284571,91.17090907,,293.904,,0.04,,,,18.0,12.0,242.0,,0.61,5.8,,
36.7922,-116.55271,35.4,101.3409628,71.377065215,7.633333333333333,,,,0.015,0.0005,0.06,10.475,10.25,,1.8666666666666665,0.08925,1.525,76.25,
40.58693,-115.28621,45.0,189.6767451,170.0971495,8.63,588.174,0.27,0.23,,,,1.6,4.0,247.0,9.8,0.51,0.02,150.0,-14.52
40.58678,-115.28698,47.0,102.7369715,72.87658266,7.1,,6.0,0.55,1.6,0.02,,68.0,6.6,,13.0,0.56,16.0,70.0,
42.34546,-114.65365,14.5,,,8.4,,,0.2,,,,16.0,6.4,,3.1,,7.5,21.0,
40.25136,-115.40688,37.0,,,,,,,,,,,,,,,,,
40.25151,-115.40698,37.0,,,,,,,,,,,,,,,,,
40.2517,-115.40698,37.0,,,,,,,,,,,,,,,,,
40.25216,-115.40698,36.2,,,,,,,,,,,,,,,,,
40.25216,-115.40699,68.8,,,,,,,,,,,,,,,,,
40.25192,-115.40708,37.0,,,,,,,,,,,,,,,,,
40.25127,-115.40758,37.0,,,,,,,,,,,,,,,,,
40.25241,-115.40728,37.0,,,,,,,,,,,,,,,,,
40.25263,-115.40728,37.0,,,,,,,,,,,,,,,,,
40.25139,-115.40788,37.0,,,,,,,,,,,,,,,,,
40.25138,-115.40818,37.0,,,,,,,,,,,,,,,,,
40.25117,-115.40828,37.0,,,,,,,,,,,,,,,,,
40.25101,-115.40848,37.0,,,,,,,,,,,,,,,,,
40.25228,-115.40808,37.0,,,,,,,,,,,,,,,,,
40.25086,-115.40868,37.0,,,,,,,,,,,,,,,,,
40.25206,-115.40838,37.0,,,,,,,,,,,,,,,,,
40.25238,-115.40848,37.0,,,,,,,,,,,,,,,,,
40.25217,-115.40858,37.0,,,,,,,,,,,,,,,,,
40.25224,-115.40898,37.0,,,,,,,,,,,,,,,,,
40.25199,-115.40908,37.0,,,,,,,,,,,,,,,,,
40.25032,-115.40968,37.0,,,,,,,,,,,,,,,,,
42.36019,-114.65421,14.5,,,8.4,,,0.13,,,,25.0,8.9,,5.5,,10.0,25.0,
40.60074,-115.29188,12.0,35.88563363,3.099195138,8.0,261.96,0.09,0.06,,,,60.0,0.9,190.0,0.6,0.02,1.6,2.8,-16.87
38.03082,-116.16841,16.0,,,,,,,,,,,,,,,,,
38.03172,-116.16824000000001,22.0,89.247773715,58.47385564,7.65,,0.2725,0.14500000000000002,0.44999999999999996,2e-07,,65.0,16.5,,0.8500000000000001,0.04,3.9,35.5,
35.23135999999999,-117.04837000000002,23.0,93.227910665,62.733419749999996,7.2,,,0.7433333333333333,,,,149.33333333333334,591.6666666666666,,8.666666666666666,,61.333333333333336,294.3333333333333,
36.34162,-116.71005,14.4,42.37757363,9.697648691,8.1,,,500.0,,,,360.0,210.0,,10.0,1.5,81.0,470.0,
36.34217,-116.71088,14.0,45.27805007,12.65775451,8.0,,,590.0,,,,350.0,220.0,,7.5,1.2,87.0,990.0,
40.04846,-115.4949,10.899999999999999,,,,,,,,,,,3.5,,,,,,
40.05767,-115.49479,5.5,,,,,,,,,,,,,,,,,
37.75086,-116.27369,25.0,89.43214294,58.65970909,7.7,,0.02,0.18,0.013,2e-07,,62.0,23.0,,2.5,0.1,5.9,47.0,
36.80586,-116.57784,32.75,73.58736470666668,41.94679011333333,7.0,,0.005,,0.05100000000000001,0.001,0.1,77.33333333333333,16.333333333333332,388.5,8.166666666666666,0.087,29.333333333333332,70.33333333333333,
35.22969000000001,-117.06476,23.5,38.60767584,5.861375422999999,,,,5.2,,,,460.0,5400.0,,28.0,,160.0,3200.0,
36.38078,-116.7156,14.0,57.44303290000001,25.154599800000003,8.6,,,11.0,,,,16.0,80.0,,7.8,,8.5,170.0,
36.38106,-116.7156,23.0,59.52869292,27.31051733,8.2,,,3.2,,,,30.0,76.0,,8.4,0.08,11.0,160.0,
40.05819,-115.51417,5.2,,,,,,,,,,,,,,,,,
40.30359,-115.43188,12.5,58.70554668,26.45917271,8.0,,,,,,0.02,39.4,2.85,206.0,1.68,,15.1,10.1,
39.81163,-115.60918,24.0,,,,0.0,,,,,,,,,,,,,
39.8116,-115.60921,22.6,63.536768550000005,31.464679755,,261.983,,,,,,41.75,6.6899999999999995,217.0,6.715,0.2685,20.05,17.8,
39.81178,-115.60955,17.0,,,,,,,,,,,,,,,,,
34.953309999999995,-117.17032,22.0,79.40662514,48.0572667,7.6,,,0.14,0.15,,0.18,57.0,96.0,127.0,2.0,,11.0,71.0,-8.82
42.39602,-114.69143,18.5,101.4637652875,71.5113666475,8.075,,,0.02,0.0208,,,23.85,9.489999999999998,,3.1925,,8.3975,11.625,-15.4
37.00246,-116.54409,23.0,,,,,,,,,,,,,,,,,
40.06741,-115.53018,6.8,,,,,,,,,,,,,,,,,
40.06799,-115.53111,11.5,49.03404242,16.50207832,8.0,,,,,,0.02,31.7,2.06,188.0,0.87,,18.5,5.11,
40.18469,-115.49187,10.6,,,,,,,,,0.0079,,1.5,,,,,,
35.21414,-117.10671,22.0,65.28697452,33.28325392,8.0,,,0.46,,,,31.0,96.0,,2.0,,5.0,129.0,
40.32023,-115.44908999999998,13.2,59.52869292,27.31051733,7.9,,,,,,0.04,45.2,7.15,210.0,1.37,,13.5,14.4,
40.33604,-115.4481,12.9,,,,,,,,,,,4.5,,,,,,
40.23671,-115.48324,13.0,,,,,,,,,,,,,,,,,
40.20179,-115.49608,7.033333333333334,22.31317389,-10.57677229,8.1,,,,,,0.01895,36.3,0.9400000000000001,172.0,0.36,,10.5,1.43,
40.25406,-115.4811,12.8,,,,,,,,,,,5.6,,,,,,
38.20409999999999,-116.17727000000001,17.0,115.53345778,86.71996339,7.666666666666667,,0.010199999999999999,0.38999999999999996,0.042600000000000006,0.00088,,34.833333333333336,15.6,,12.0,0.14333333333333334,4.433333333333334,91.2,
34.97998,-117.18866,23.0,106.3101815,76.72352388,7.8,,,1.2,0.035,,0.22,26.0,120.0,209.0,1.6,,6.0,240.0,-8.3
42.22241,-114.78531999999998,12.571428571428571,85.88028798,54.89269595,7.1000000000000005,,0.08,0.02,,,,7.2,3.1,,2.6,,1.2,5.9,-16.75
35.00248,-117.18977,22.0,,,8.1,,,0.32,,,,23.0,40.0,,1.3,,4.5,85.0,
35.01081,-117.18976999999998,21.975,97.79701267624999,67.86294884675,8.0875,,,1.3255000000000001,,,,18.875,81.97500000000001,179.5,2.2175000000000002,,2.0437499999999997,154.125,
38.22494,-116.18579,16.0,130.78629679999997,103.4085043,7.65,,0.006999999999999999,0.56,0.06,0.001,,21.5,14.0,,19.0,0.14,4.1,147.0,
40.59326,-115.38089,1.0,10.07309237,-22.77384597,7.61,34.13,,,,,1.0,7.1,,25.0,0.42,,0.21,1.4,-16.64
36.93002,-116.62395,31.25,99.91639999,69.84858559999999,7.85,,,,0.018500000000000003,,,11.5,13.5,151.5,3.25,,0.37,71.0,
41.03687,-115.2445,13.3,,,7.5,,,,,,,,,,,,,,
42.1013,-114.86088,6.8,99.91639999,69.84858559999999,6.0,,,0.01,,,,1.5,0.2,,3.9,0.004,0.25,2.5,-18.0
34.9997,-117.22255,28.8,80.76403312,49.48729163,7.7,,,0.02,0.11,,0.12,47.0,55.0,152.0,1.1,,8.9,76.0,-8.83
35.96665,-116.93208,,,,,420.0,,0.3,,,,66.0,30.0,134.0,,,23.0,28.0,
35.96718,-116.93198999999998,34.6,80.76403312,49.48729163,7.5,,,0.23,,,,64.0,20.0,,3.6,,23.0,34.0,
42.22521,-114.82058,56.5,137.1948276,110.4931227,,,,,,,,,,65.0,,,,,
42.22519000000001,-114.8206,54.75,138.57456475,112.02414475,9.2,,,0.2,,,,1.2,26.0,,,,1.9,,
36.76591,-116.68679,28.9,,,,0.0,,,,,,,,,,,,,
36.76745,-116.68644,24.0,116.7244527,88.00598211,7.2,,0.01,0.61,0.079,0.0005,0.24,69.0,65.0,,13.0,0.28,18.0,170.0,
36.76578,-116.68811,24.5,112.1210143,83.00579796,7.8,,,0.61,0.021,0.0005,0.35,48.0,83.0,348.0,10.0,0.23,15.0,160.0,
41.14072,-115.2186,13.3,,,,,,,,,,,,,,,,,
36.76578,-116.68838999999998,25.0,117.4620719,88.80909401,8.2,,,0.64,0.024,0.0005,0.29,26.0,72.0,300.0,10.0,0.18,14.0,180.0,
36.76578,-116.68922,24.5,117.4620719,88.80909401,7.6,,0.01,0.5,0.034,0.0005,0.31,54.0,81.0,,10.0,0.24,13.0,170.0,
36.19828,-116.86727,28.15,75.11461457,43.5469018,7.933333333333333,,,0.8400000000000001,,,,44.0,145.33333333333334,,7.2,,23.866666666666664,93.0,
36.76662,-116.68978,26.0,118.1918138,89.6041527,7.7,,0.01,0.41,0.035,0.0005,0.32,57.0,84.0,,10.0,0.24,13.0,170.0,
36.86856,-116.65978,22.5,111.7226655,82.57408675,7.1,,,,,,0.26,148.0,0.96,810.0,7.46,,41.6,24.9,
36.77078,-116.69089,24.5,114.6000896,85.711991195,7.85,,0.01,0.65,0.025,0.0005,0.28500000000000003,34.5,71.0,288.0,10.15,0.20500000000000002,13.5,170.0,
36.76578,-116.69256,27.0,117.4620719,88.80909401,7.4,,0.01,0.6,0.023,0.0005,0.31,55.0,81.0,,10.0,0.25,13.0,170.0,
35.01748,-117.23005,28.0,83.38138227,52.24950687,,,,0.5,,,,44.0,56.0,,2.1,,6.8,110.0,
36.76562,-116.69403,28.5,116.1656861,87.39797403,7.5,,0.0075,0.575,0.0275,0.00075,0.32999999999999996,47.75,79.8,,10.65,0.2495,17.95,161.0,
36.76467000000001,-116.69478000000002,24.0875,47.37700866812501,14.829600809937501,8.1875,,,,,,0.036250000000000004,4.0287500000000005,3.3125,19.1875,2.3625,,0.38875,7.9750000000000005,
36.76689,-116.69561000000002,23.0,115.9787479,87.19460711,7.7,,,0.61,0.024,0.0005,0.31,53.0,74.0,324.0,11.0,0.24,16.0,150.0,
41.17313,-115.21609,13.0,,,,,,,,,,,,,,,,,
37.85989,-116.35053,15.0,101.8109719,71.88164512,7.4,,0.01,0.0,0.025,0.001,,27.0,8.5,,6.9,0.04,3.2,26.0,
38.44908,-116.15856,28.0,,,7.9,,,,,,,29.0,,,,0.02,6.3,,
38.44889000000001,-116.15936,13.0,91.68330179,61.05338384,7.6,,0.005,0.06,0.008,0.001,,29.0,6.4,,0.9,0.02,6.8,15.0,
40.78227,-115.36369,20.0,,,,,,,,,,,,,,,,,
37.23902,-116.56107,35.5,112.9105935,83.86196134,7.6,,0.01,,0.002,0.0005,0.54,36.0,98.0,150.0,10.0,0.13,1.5,130.0,
36.51215,-116.79088,40.0,67.06408575,35.1326479,,800.0,,0.9,,,,42.0,38.0,340.0,11.0,0.13,21.0,120.0,
41.4657,-115.12927,21.4,,,,,,,,,,,,,,,,,
38.7201,-116.08306,13.0,75.11461457,43.5469018,8.0,,0.02,0.11,0.02,2e-06,,61.0,35.0,,1.6,0.03,27.0,50.0,
36.44075,-116.83008999999998,32.0,94.90521999,64.48760818,,700.0,,,,,,26.0,39.0,321.0,11.0,0.13,22.0,145.0,
36.44162,-116.83061,34.0,80.76403312,49.48729163,7.8,,,0.91,,,,37.0,38.0,,11.0,,19.0,140.0,
36.44078,-116.83117,32.75,81.42618590000001,50.18569418,7.6,,,1.21,0.046,0.003,,37.5,40.5,,10.5,0.17,19.5,150.0,
36.453,-116.82977,34.05,78.0140994,46.59202499,7.6,,,0.95,,,,35.0,38.0,,11.0,,21.0,145.0,
39.24894000000001,-115.92098,8.5,83.38138227,52.24950687,,,0.0001,0.04,0.12,0.0003,,64.0,9.8,,3.3,,17.0,12.0,
40.02387,-115.66011,41.0,,,,,,,,,,,,,,,,,
36.45773,-116.83728,31.0,82.07270769499999,50.868399249999996,7.9,,,0.915,0.045,0.003,,37.0,37.0,,11.0,0.17,19.5,150.0,
36.51217000000001,-116.82145,37.5,73.579787675,41.939215454999996,7.5,,,0.935,0.05,0.003,,43.5,38.0,,11.0,0.16,20.5,145.0,
37.94459000000001,-116.36617,10.0,88.27266915,57.42869496,7.0,,,0.1,0.024,0.001,,17.0,4.8,,1.3,0.01,2.8,10.0,
38.37072,-116.22691,18.5,110.5129628,81.26401279,7.7,,0.003,0.10500000000000001,0.003,0.001,,17.5,10.0,,4.6,0.05,3.25,55.0,
34.92109,-117.31088,23.5,50.54966496,18.05690882,7.4,,,0.85,,,,44.0,270.0,,4.8,,5.8,210.0,
38.10436,-116.31808,17.0,108.864444,79.48099549,7.15,,0.009000000000000001,0.12,0.02,0.001,,15.0,10.0,,4.7,0.02,2.5,22.0,
41.25416,-115.24507,15.0,,,,,,,,,,,,,,,,,
38.00577,-116.36256000000002,27.133333333333336,99.62711841,69.53846033,,0.0,,,,,,7.0,6.5,86.5,0.29,0.047,0.23,31.0,
41.17526,-115.27929,37.0,,,,,,,,,,,,,,,,,
38.0047233,-116.3638269,28.9,33.0,2.0,6.2,140.0,0.05,0.21,0.002,,0.2,5.8,5.8,68.0,0.5,0.1,0.5,36.0,-14.007
38.00472,-116.36383,28.9,33.0,2.0,6.2,140.0,0.05,0.21,0.002,,0.2,5.8,5.8,68.0,0.5,0.1,0.5,36.0,-14.007
35.00387,-117.30227,25.5,110.5129628,81.26401279,7.800000000000001,,,0.64,,,,33.0,244.0,,5.300000000000001,,3.5,268.0,
39.85043,-115.74591,14.0,,,7.5,,,,,,,,,,,,,,
41.17992,-115.28256,36.0,161.5859609,137.8378636,,1259.858,,,,,,3.1,31.0,1149.0,36.0,,0.45,450.0,
38.28017,-116.28007,14.0,97.96146259,67.75434218,7.7,,0.005,0.18,0.042,0.001,,60.0,18.0,,3.1,0.03,20.0,62.0,
36.50106,-116.85145,20.5,76.58424231,45.08937459,8.1,,,1.4,,,,33.0,56.0,,12.0,,27.0,200.0,
41.18801,-115.28739,37.0,,,,,,,,,,,,,,,,,
41.19222,-115.28659,37.0,,,,,,,,,,,,,,,,,
41.19492,-115.28589,30.0,153.31409150000005,128.49611570000002,,1029.128,,,,,,6.5,25.0,959.0,33.0,,0.8,358.0,
35.01053000000001,-117.31338000000004,24.28333333333333,109.88371731538463,80.58589368307692,7.669230769230769,,,1.2699999999999998,,,,87.84615384615384,467.9230769230769,135.0,6.239230769230768,,12.684615384615386,347.0,
35.01081,-117.31561,28.0,106.3101815,76.72352388,,,,0.99,,,,38.0,230.0,,4.5,,7.4,260.0,
38.30549,-116.28283,17.0,93.850698,63.3625169,8.3,,,,,,,32.0,8.1,,4.9,0.02,11.0,24.0,
36.96505,-116.71748999999998,37.0,,,,,,,,,,,,,,,,,
36.99908,-116.70689,20.0,,,,,,,,,,,,,,,,,
38.58604,-116.19228999999999,28.933333333333334,107.30502595,77.80176211874999,8.385714285714286,853.052,0.054285714285714284,0.55,0.015,,,5.9375,49.625,656.0,6.3625,0.24285714285714288,0.8500000000000001,638.75,
36.99929,-116.70769,20.0,,,,,,,,,,,,,,,,,
36.99914116,-116.707779,21.0,38.0,7.0,8.18,270.0,0.05,0.26,0.006,,0.4,17.0,45.0,160.0,5.1,0.1,1.3,110.0,-14.518
36.99914,-116.70778,21.0,38.0,7.0,8.18,270.0,0.05,0.26,0.006,,0.4,17.0,45.0,160.0,5.1,0.1,1.3,110.0,-14.518
36.9421,-116.72859,31.46666666666667,122.4155073,94.2161517,,465.8079999999999,,,,,,27.4,62.0,299.0,,,8.25,195.0,
36.94217,-116.72868,33.0,38.0,7.0,6.8,260.0,0.05,2.3,0.006,,0.2,7.6,26.0,140.0,2.3,0.1,0.5,100.0,-14.482
36.94217442,-116.7286832,33.0,38.0,7.0,6.8,260.0,0.05,2.3,0.006,,0.2,7.6,26.0,140.0,2.3,0.1,0.5,100.0,-14.482
37.9946,-116.39069,25.0,91.68330179,61.05338384,7.7,0.0,0.006999999999999999,0.07,0.003,0.001,,5.8,6.3,,0.3,0.04,1.0,36.0,
36.96747,-116.72189,37.0,,,,,,,,,,,,,,,,,
36.97356,-116.72139,37.0,,,,,,,,,,,,,,,,,
36.96777,-116.72339,36.55,,,,351.756,,,,,,27.0,75.0,393.0,,,3.9,,
36.96748,-116.72359,38.0,115.96213840000001,87.177639005,,558.61,,0.4,,,,18.0,45.0,255.0,5.2,,1.5,168.0,
36.96722000000001,-116.72379,38.266666666666666,112.1210143,83.00579796,,539.492,,,0.06,0.005,,27.75,44.0,246.0,6.0,0.25,0.4,151.0,
38.50715,-116.22501,11.0,105.83683465,76.21551339499999,7.699999999999999,,0.005,0.12,0.047,0.0002,,34.5,5.699999999999999,,7.0,0.015,5.5,14.0,
36.97398,-116.72199,37.0,,,,,,,,,,,,,,,,,
36.97424,-116.72209,37.0,,,,,,,,,,,,,,,,,
36.97426908,-116.7222551,41.0,115.0,86.0,6.8,320.0,0.05,0.86,0.018000000000000002,,0.4,16.0,44.0,210.0,7.4,0.2,0.6,160.0,
36.97449,-116.72219,42.724999999999994,111.302254,82.11988646,7.2,265.849,,0.176,,,0.22,13.0,46.5,244.5,7.45,0.22,0.68,161.0,
36.97427,-116.72226,41.0,115.0,86.0,6.8,320.0,0.05,0.86,0.018000000000000002,,0.4,16.0,44.0,210.0,7.4,0.2,0.6,160.0,
37.07411,-116.69098,22.2,,,,190.25,,,,,,12.5,51.0,200.0,,,1.0,,
37.0739451,-116.6911462,28.0,47.0,15.0,7.0,540.0,0.05,0.08,0.002,,0.5,7.6,51.0,170.0,8.3,0.2,0.5,140.0,-14.528
37.07395,-116.69115,28.0,47.0,15.0,7.0,540.0,0.05,0.08,0.002,,0.5,7.6,51.0,170.0,8.3,0.2,0.5,140.0,-14.528
36.97635,-116.72219,37.0,,,,,,,,,,,,,,,,,
38.00635,-116.39314,11.0,106.3101815,76.72352388,7.5,,0.015,0.13,0.028,0.008,,19.0,6.3,,2.8,0.02,3.7,17.0,
41.53085,-115.18307,14.6,,,,,,,,,,,,,,,,,
36.91753,-116.74469,20.0,,,,,,,,,,,,,,,,,
36.91823,-116.74459,20.0,,,,,,,,,,,,,,,,,
36.91795,-116.74469,20.0,,,,,,,,,,,,,,,,,
38.41267,-116.26215,61.1,,,,0.0,,,,,,,,,,,,,
37.74661,-116.48367,26.7,131.9929185,104.7392866,7.8,,,,,,,19.0,15.0,,9.6,0.03,0.6,34.0,
35.03275,-117.3295,24.0,,,8.0,,,0.41,,,,23.0,38.0,,1.0,,3.0,55.0,
35.03303,-117.3295,13.4,87.0891229,56.17342712,7.9,,,0.07,,,,64.0,49.0,,3.7,,13.0,19.0,
36.91661,-116.75088999999998,24.23333333333333,116.7244527,88.00598211,,301.855,,,,,,14.5,26.5,195.0,5.8,,1.85,106.0,
37.02802,-116.72003,23.9,,,,240.3,,,,,,24.0,65.0,275.0,,,0.1,,
36.90828,-116.75922,26.1,,,,111.85,,,,,,13.0,49.0,,,,1.0,,
